gi|491851120|ref|WP_005633094.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853627|ref|WP_005634493.1|	MULTISPECIES: acetate kinase [Parabacteroides] 
gi|491853630|ref|WP_005634495.1|	MULTISPECIES: phosphotransacetylase [Parabacteroides] 
gi|491853631|ref|WP_005634496.1|	MULTISPECIES: membrane protein [Parabacteroides] 
gi|491853632|ref|WP_005634497.1|	dihydropteroate synthase [Parabacteroides merdae] 
gi|491853633|ref|WP_005634498.1|	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [Parabacteroides merdae] 
gi|491853635|ref|WP_005634500.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853641|ref|WP_005634503.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853651|ref|WP_005634508.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853662|ref|WP_005634514.1|	acetyl xylan esterase [Parabacteroides merdae] 
gi|491853665|ref|WP_005634516.1|	starch-binding protein [Parabacteroides merdae] 
gi|491853669|ref|WP_005634519.1|	collagen-binding protein [Parabacteroides merdae] 
gi|491853673|ref|WP_005634521.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853677|ref|WP_005634523.1|	MULTISPECIES: helicase [Parabacteroides] 
gi|491853680|ref|WP_005634525.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853683|ref|WP_005634527.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853686|ref|WP_005634529.1|	UDP-N-acetylglucosamine 2-epimerase [Parabacteroides merdae] 
gi|491853689|ref|WP_005634531.1|	glycosyl transferase [Parabacteroides merdae] 
gi|491853691|ref|WP_005634533.1|	MULTISPECIES: prenyltransferase [Parabacteroides] 
gi|491853693|ref|WP_005634534.1|	MULTISPECIES: glycosyltransferase family 1 [Parabacteroides] 
gi|491853695|ref|WP_005634535.1|	glycosyltransferase family 1 [Parabacteroides merdae] 
gi|491853697|ref|WP_005634536.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491853699|ref|WP_005634537.1|	acyltransferase [Parabacteroides merdae] 
gi|491853700|ref|WP_005634538.1|	glycosyl transferase [Parabacteroides merdae] 
gi|491853701|ref|WP_005634539.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853702|ref|WP_005634540.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853703|ref|WP_005634541.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853704|ref|WP_005634542.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491853707|ref|WP_005634544.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853710|ref|WP_005634546.1|	glycosyltransferase [Parabacteroides merdae] 
gi|491853713|ref|WP_005634548.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853717|ref|WP_005634550.1|	UDP-N-acetyl-D-mannosamine dehydrogenase [Parabacteroides merdae] 
gi|491853724|ref|WP_005634552.1|	MULTISPECIES: sugar transferase [Parabacteroides] 
gi|491853728|ref|WP_005634555.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491853731|ref|WP_005634557.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491853736|ref|WP_005634560.1|	MULTISPECIES: capsular polysaccharide biosynthesis protein [Parabacteroides] 
gi|491853742|ref|WP_005634564.1|	chromosome partitioning protein ParA [Parabacteroides merdae] 
gi|491853747|ref|WP_005634567.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491853751|ref|WP_005634569.1|	transcriptional regulator [Parabacteroides merdae] 
gi|491853755|ref|WP_005634572.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491853758|ref|WP_005634574.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853762|ref|WP_005634576.1|	MULTISPECIES: integrase [Parabacteroides] 
gi|491853766|ref|WP_005634578.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491853769|ref|WP_005634580.1|	mobilization protein [Parabacteroides merdae] 
gi|491853773|ref|WP_005634582.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853776|ref|WP_005634584.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853780|ref|WP_005634585.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853783|ref|WP_005634586.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853785|ref|WP_005634587.1|	hypothetical protein partial [Parabacteroides merdae] 
gi|491853799|ref|WP_005634588.1|	sensor histidine kinase [Parabacteroides merdae] 
gi|491853802|ref|WP_005634589.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853834|ref|WP_005634607.1|	MULTISPECIES: 50S ribosomal protein L32 [Bacteroidales] 
gi|491853837|ref|WP_005634609.1|	MULTISPECIES: 3-oxoacyl-ACP synthase [Parabacteroides] 
gi|491853839|ref|WP_005634610.1|	GTPase Era [Parabacteroides merdae] 
gi|491853844|ref|WP_005634613.1|	GTP-binding protein Der [Parabacteroides merdae] 
gi|491853847|ref|WP_005634615.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853850|ref|WP_005634617.1|	radical SAM protein [Parabacteroides merdae] 
gi|491853853|ref|WP_005634619.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853856|ref|WP_005634621.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491853859|ref|WP_005634623.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853862|ref|WP_005634625.1|	antibiotic ABC transporter ATP-binding protein [Parabacteroides merdae] 
gi|491853865|ref|WP_005634627.1|	glycosyl hydrolase family 5 [Parabacteroides merdae] 
gi|491853872|ref|WP_005634631.1|	glycoside hydrolase [Parabacteroides merdae] 
gi|491853875|ref|WP_005634633.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853880|ref|WP_005634636.1|	MULTISPECIES: PhoU family transcriptional regulator [Parabacteroides] 
gi|491853884|ref|WP_005634638.1|	phosphate ABC transporter ATP-binding protein [Parabacteroides merdae] 
gi|491853887|ref|WP_005634640.1|	MULTISPECIES: phosphate ABC transporter permease [Parabacteroides] 
gi|491853891|ref|WP_005634642.1|	phosphate ABC transporter permease [Parabacteroides merdae] 
gi|491853894|ref|WP_005634644.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853897|ref|WP_005634646.1|	glucuronyl hydrolase [Parabacteroides merdae] 
gi|491853901|ref|WP_005634648.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853904|ref|WP_005634650.1|	5-keto-4-deoxyuronate isomerase [Parabacteroides merdae] 
gi|491853907|ref|WP_005634652.1|	MULTISPECIES: gluconate 5-dehydrogenase [Parabacteroides] 
gi|491853910|ref|WP_005634654.1|	MULTISPECIES: ATPase [Parabacteroides] 
gi|491853914|ref|WP_005634657.1|	acetyl-CoA hydrolase [Parabacteroides merdae] 
gi|491853917|ref|WP_005634659.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491853922|ref|WP_005634662.1|	(dimethylallyl)adenosine tRNA methylthiotransferase [Parabacteroides merdae] 
gi|491853925|ref|WP_005634664.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853928|ref|WP_005634666.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853932|ref|WP_005634668.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853936|ref|WP_005634671.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853938|ref|WP_005634672.1|	cell division protein FtsX [Parabacteroides merdae] 
gi|491853946|ref|WP_005634674.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491853948|ref|WP_005634675.1|	MULTISPECIES: UDP-diphosphatase [Parabacteroides] 
gi|491853950|ref|WP_005634676.1|	MULTISPECIES: tRNA pseudouridine synthase B [Parabacteroides] 
gi|491853952|ref|WP_005634677.1|	MULTISPECIES: S-adenosylmethionine tRNA ribosyltransferase [Parabacteroides] 
gi|491853954|ref|WP_005634678.1|	MULTISPECIES: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase [Parabacteroides] 
gi|491853956|ref|WP_005634679.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491853958|ref|WP_005634680.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853960|ref|WP_005634681.1|	MULTISPECIES: S-adenosylmethionine synthetase [Parabacteroides] 
gi|491853962|ref|WP_005634682.1|	peptidase M16 [Parabacteroides merdae] 
gi|491853964|ref|WP_005634683.1|	MULTISPECIES: phosphonate ABC transporter ATP-binding protein [Parabacteroides] 
gi|491853967|ref|WP_005634684.1|	MULTISPECIES: ABC transporter permease [Parabacteroides] 
gi|491853969|ref|WP_005634685.1|	ABC transporter ATP-binding protein [Parabacteroides merdae] 
gi|491853972|ref|WP_005634687.1|	peptidase [Parabacteroides merdae] 
gi|491853974|ref|WP_005634688.1|	MULTISPECIES: RNA-binding protein [Parabacteroides] 
gi|491853977|ref|WP_005634690.1|	MULTISPECIES: peptidyl-prolyl cis-trans isomerase [Parabacteroides] 
gi|491853980|ref|WP_005634692.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853982|ref|WP_005634693.1|	MULTISPECIES: ATP-dependent Clp protease ClpP [Parabacteroides] 
gi|491853985|ref|WP_005634695.1|	ATPase AAA [Parabacteroides merdae] 
gi|491853988|ref|WP_005634697.1|	ATP-dependent DNA helicase RecQ [Parabacteroides merdae] 
gi|491853991|ref|WP_005634699.1|	hypothetical protein [Parabacteroides merdae] 
gi|491853994|ref|WP_005634701.1|	inosine-5-monophosphate dehydrogenase [Parabacteroides merdae] 
gi|491853997|ref|WP_005634703.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854000|ref|WP_005634705.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854003|ref|WP_005634707.1|	parvulin peptidyl-prolyl isomerase [Parabacteroides merdae] 
gi|491854006|ref|WP_005634709.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854010|ref|WP_005634711.1|	peptidylprolyl isomerase [Parabacteroides merdae] 
gi|491854013|ref|WP_005634713.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854016|ref|WP_005634715.1|	membrane protein [Parabacteroides merdae] 
gi|491854019|ref|WP_005634717.1|	DNA mismatch repair protein MutL [Parabacteroides merdae] 
gi|491854022|ref|WP_005634719.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854025|ref|WP_005634721.1|	MULTISPECIES: 30S ribosomal protein S12 [Parabacteroides] 
gi|491854028|ref|WP_005634723.1|	30S ribosomal protein S7 [Parabacteroides merdae] 
gi|491854030|ref|WP_005634724.1|	elongation factor G [Parabacteroides merdae] 
gi|491854036|ref|WP_005634728.1|	MULTISPECIES: 30S ribosomal protein S10 [Parabacteroides] 
gi|491854040|ref|WP_005634730.1|	MULTISPECIES: 50S ribosomal protein L3 [Parabacteroides] 
gi|491854043|ref|WP_005634732.1|	50S ribosomal protein L4 [Parabacteroides merdae] 
gi|491854045|ref|WP_005634733.1|	MULTISPECIES: 50S ribosomal protein L23 [Parabacteroides] 
gi|491854048|ref|WP_005634735.1|	50S ribosomal protein L2 [Parabacteroides merdae] 
gi|491854056|ref|WP_005634738.1|	MULTISPECIES: 30S ribosomal protein S19 [Bacteroidales] 
gi|491854058|ref|WP_005634739.1|	MULTISPECIES: 50S ribosomal protein L22 [Parabacteroides] 
gi|491854061|ref|WP_005634741.1|	MULTISPECIES: 30S ribosomal protein S3 [Parabacteroides] 
gi|491854063|ref|WP_005634742.1|	MULTISPECIES: 50S ribosomal protein L16 [Parabacteroides] 
gi|491854066|ref|WP_005634744.1|	50S ribosomal protein L29 [Parabacteroides merdae] 
gi|491854069|ref|WP_005634746.1|	MULTISPECIES: 30S ribosomal protein S17 [Parabacteroides] 
gi|491854073|ref|WP_005634749.1|	MULTISPECIES: 50S ribosomal protein L14 [Parabacteroides] 
gi|491854078|ref|WP_005634752.1|	MULTISPECIES: 50S ribosomal protein L24 [Parabacteroides] 
gi|491854081|ref|WP_005634754.1|	50S ribosomal protein L5 [Parabacteroides merdae] 
gi|491854084|ref|WP_005634756.1|	MULTISPECIES: 30S ribosomal protein S14 [Parabacteroides] 
gi|491854087|ref|WP_005634758.1|	MULTISPECIES: 30S ribosomal protein S8 [Bacteroidales] 
gi|491854090|ref|WP_005634760.1|	MULTISPECIES: 50S ribosomal protein L6 [Parabacteroides] 
gi|491854096|ref|WP_005634763.1|	MULTISPECIES: 50S ribosomal protein L18 [Parabacteroides] 
gi|491854099|ref|WP_005634765.1|	30S ribosomal protein S5 [Parabacteroides merdae] 
gi|491854103|ref|WP_005634767.1|	50S ribosomal protein L30 [Parabacteroides merdae] 
gi|491854106|ref|WP_005634769.1|	MULTISPECIES: 50S ribosomal protein L15 [Parabacteroides] 
gi|491854109|ref|WP_005634771.1|	MULTISPECIES: preprotein translocase subunit SecY [Parabacteroides] 
gi|491854112|ref|WP_005634773.1|	methionine aminopeptidase [Parabacteroides merdae] 
gi|491854117|ref|WP_005634776.1|	MULTISPECIES: translation initiation factor IF-1 [Porphyromonadaceae] 
gi|491854121|ref|WP_005634778.1|	MULTISPECIES: 30S ribosomal protein S13 [Parabacteroides] 
gi|491854126|ref|WP_005634781.1|	MULTISPECIES: 30S ribosomal protein S11 [Bacteroidales] 
gi|491854130|ref|WP_005634783.1|	MULTISPECIES: 30S ribosomal protein S4 [Parabacteroides] 
gi|491854133|ref|WP_005634785.1|	MULTISPECIES: DNA-directed RNA polymerase subunit alpha [Parabacteroides] 
gi|491854136|ref|WP_005634787.1|	50S ribosomal protein L17 [Parabacteroides merdae] 
gi|491854139|ref|WP_005634789.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854142|ref|WP_005634791.1|	glucosaminidase [Parabacteroides merdae] 
gi|491854145|ref|WP_005634793.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854148|ref|WP_005634795.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491854151|ref|WP_005634797.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854154|ref|WP_005634799.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854156|ref|WP_005634801.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854159|ref|WP_005634803.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854162|ref|WP_005634804.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491854164|ref|WP_005634805.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854166|ref|WP_005634806.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854169|ref|WP_005634808.1|	MULTISPECIES: enolase [Parabacteroides] 
gi|491854172|ref|WP_005634810.1|	haloacid dehalogenase [Parabacteroides merdae] 
gi|491854175|ref|WP_005634812.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491854178|ref|WP_005634814.1|	radical SAM protein [Parabacteroides merdae] 
gi|491854182|ref|WP_005634816.1|	peptidase S9 [Parabacteroides merdae] 
gi|491854185|ref|WP_005634818.1|	lipoyl synthase [Parabacteroides merdae] 
gi|491854188|ref|WP_005634820.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854192|ref|WP_005634822.1|	MULTISPECIES: phosphoesterase [Parabacteroides] 
gi|491854195|ref|WP_005634824.1|	polyphosphate kinase [Parabacteroides merdae] 
gi|491854198|ref|WP_005634826.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854201|ref|WP_005634828.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854204|ref|WP_005634830.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854208|ref|WP_005634833.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854211|ref|WP_005634835.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854215|ref|WP_005634837.1|	rRNA cytosine-C5-methyltransferase [Parabacteroides merdae] 
gi|491854218|ref|WP_005634839.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854221|ref|WP_005634841.1|	tetrapyrrole methylase [Parabacteroides merdae] 
gi|491854224|ref|WP_005634843.1|	hexapeptide transferase [Parabacteroides merdae] 
gi|491854228|ref|WP_005634846.1|	nicotinate-nucleotide pyrophosphorylase [Parabacteroides merdae] 
gi|491854231|ref|WP_005634848.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854234|ref|WP_005634850.1|	50S rRNA methyltransferase [Parabacteroides merdae] 
gi|491854238|ref|WP_005634853.1|	chorismate synthase [Parabacteroides merdae] 
gi|491854243|ref|WP_005634856.1|	peptidylprolyl isomerase [Parabacteroides merdae] 
gi|491854249|ref|WP_005634860.1|	cystathionine beta-lyase [Parabacteroides merdae] 
gi|491854253|ref|WP_005634863.1|	dihydroxy-acid dehydratase [Parabacteroides merdae] 
gi|491854257|ref|WP_005634865.1|	acetolactate synthase [Parabacteroides merdae] 
gi|491854260|ref|WP_005634867.1|	acetohydroxyacid synthase small subunit [Parabacteroides merdae] 
gi|491854263|ref|WP_005634869.1|	4-hydroxybenzoyl-CoA thioesterase [Parabacteroides merdae] 
gi|491854266|ref|WP_005634871.1|	MULTISPECIES: ketol-acid reductoisomerase [Parabacteroides] 
gi|491854269|ref|WP_005634873.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854272|ref|WP_005634875.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854275|ref|WP_005634877.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854278|ref|WP_005634879.1|	2-isopropylmalate synthase [Parabacteroides merdae] 
gi|491854281|ref|WP_005634881.1|	3-isopropylmalate dehydratase large subunit [Parabacteroides merdae] 
gi|491854284|ref|WP_005634883.1|	MULTISPECIES: 3-isopropylmalate dehydratase small subunit [Parabacteroides] 
gi|491854287|ref|WP_005634885.1|	2-isopropylmalate synthase [Parabacteroides merdae] 
gi|491854290|ref|WP_005634887.1|	methylglyoxal synthase [Parabacteroides merdae] 
gi|491854293|ref|WP_005634889.1|	3-isopropylmalate dehydrogenase [Parabacteroides merdae] 
gi|491854295|ref|WP_005634890.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491854298|ref|WP_005634892.1|	mechanosensitive ion channel protein [Parabacteroides merdae] 
gi|491854301|ref|WP_005634894.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854304|ref|WP_005634896.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854306|ref|WP_005634898.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854309|ref|WP_005634900.1|	tRNA nucleotidyltransferase [Parabacteroides merdae] 
gi|491854312|ref|WP_005634902.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854316|ref|WP_005634904.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854319|ref|WP_005634906.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854322|ref|WP_005634908.1|	maltose O-acetyltransferase [Parabacteroides merdae] 
gi|491854327|ref|WP_005634909.1|	AraC family transcriptional regulator [Parabacteroides merdae] 
gi|491854329|ref|WP_005634910.1|	MFS transporter [Parabacteroides merdae] 
gi|491854331|ref|WP_005634911.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854333|ref|WP_005634912.1|	50S ribosomal protein L19 [Parabacteroides merdae] 
gi|491854335|ref|WP_005634913.1|	acetyl xylan esterase [Parabacteroides merdae] 
gi|491854337|ref|WP_005634914.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854339|ref|WP_005634915.1|	glycoside hydrolase [Parabacteroides merdae] 
gi|491854341|ref|WP_005634916.1|	L-threonine-O-3-phosphate decarboxylase [Parabacteroides merdae] 
gi|491854343|ref|WP_005634917.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854345|ref|WP_005634918.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854347|ref|WP_005634919.1|	biotin synthase [Parabacteroides merdae] 
gi|491854349|ref|WP_005634920.1|	MULTISPECIES: DNA metabolism protein [Parabacteroides] 
gi|491854351|ref|WP_005634921.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854353|ref|WP_005634922.1|	MULTISPECIES: acyl dehydratase [Parabacteroides] 
gi|491854355|ref|WP_005634923.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854357|ref|WP_005634924.1|	acetyltransferase [Parabacteroides merdae] 
gi|491854359|ref|WP_005634925.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854361|ref|WP_005634926.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854364|ref|WP_005634928.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854367|ref|WP_005634930.1|	integrase [Parabacteroides merdae] 
gi|491854371|ref|WP_005634933.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854374|ref|WP_005634935.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854382|ref|WP_005634939.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491854407|ref|WP_005634950.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491854410|ref|WP_005634952.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491854413|ref|WP_005634954.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854416|ref|WP_005634956.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854436|ref|WP_005634966.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491854439|ref|WP_005634968.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854441|ref|WP_005634969.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854444|ref|WP_005634971.1|	hypothetical protein partial [Parabacteroides merdae] 
gi|491854466|ref|WP_005634981.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854469|ref|WP_005634983.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854474|ref|WP_005634986.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854477|ref|WP_005634988.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854491|ref|WP_005634995.1|	hypothetical protein partial [Parabacteroides merdae] 
gi|491854494|ref|WP_005634997.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854497|ref|WP_005634999.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854526|ref|WP_005635013.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854555|ref|WP_005635028.1|	hypothetical protein partial [Parabacteroides merdae] 
gi|491854581|ref|WP_005635040.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854583|ref|WP_005635041.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854591|ref|WP_005635042.1|	hypothetical protein [Parabacteroides merdae] 
gi|490456911|ref|WP_004327667.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|491854600|ref|WP_005635043.1|	hypothetical protein partial [Parabacteroides merdae] 
gi|491854649|ref|WP_005635065.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854694|ref|WP_005635085.1|	MULTISPECIES: RNA polymerase subunit sigma-24 [Parabacteroides] 
gi|491854696|ref|WP_005635086.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491854699|ref|WP_005635087.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854701|ref|WP_005635088.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854703|ref|WP_005635089.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854705|ref|WP_005635090.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854708|ref|WP_005635091.1|	MULTISPECIES: RNA polymerase sigma70 factor [Parabacteroides] 
gi|491854711|ref|WP_005635093.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491854714|ref|WP_005635095.1|	MULTISPECIES: RNA polymerase sigma70 factor [Parabacteroides] 
gi|491854717|ref|WP_005635097.1|	anti-sigma factor [Parabacteroides merdae] 
gi|491854722|ref|WP_005635100.1|	membrane protein [Parabacteroides merdae] 
gi|491854728|ref|WP_005635104.1|	MULTISPECIES: 6-pyruvoyl-tetrahydropterin synthase [Parabacteroides] 
gi|491854732|ref|WP_005635107.1|	MULTISPECIES: 7-carboxy-7-deazaguanine synthase [Parabacteroides] 
gi|491854736|ref|WP_005635110.1|	MULTISPECIES: dihydroorotase [Parabacteroides] 
gi|491854741|ref|WP_005635113.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854745|ref|WP_005635115.1|	glycerol kinase [Parabacteroides merdae] 
gi|491854748|ref|WP_005635117.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854751|ref|WP_005635119.1|	penicillin-binding protein 1A [Parabacteroides merdae] 
gi|491854754|ref|WP_005635121.1|	membrane protein [Parabacteroides merdae] 
gi|491854757|ref|WP_005635123.1|	transcriptional regulator [Parabacteroides merdae] 
gi|491854761|ref|WP_005635125.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854764|ref|WP_005635127.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854767|ref|WP_005635129.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854770|ref|WP_005635131.1|	outer membrane assembly protein [Parabacteroides merdae] 
gi|491854772|ref|WP_005635132.1|	dTDP-glucose 4,6-dehydratase [Parabacteroides merdae] 
gi|491854775|ref|WP_005635134.1|	MULTISPECIES: dTDP-4-dehydrorhamnose 3,5-epimerase [Parabacteroides] 
gi|491854778|ref|WP_005635136.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854781|ref|WP_005635138.1|	metallo-beta-lactamase [Parabacteroides merdae] 
gi|491854784|ref|WP_005635140.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854787|ref|WP_005635142.1|	acetylhydrolase [Parabacteroides merdae] 
gi|491854790|ref|WP_005635144.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854792|ref|WP_005635145.1|	hydrolase [Parabacteroides merdae] 
gi|491854795|ref|WP_005635147.1|	UDP-N-acetylenolpyruvoylglucosamine reductase [Parabacteroides merdae] 
gi|491854797|ref|WP_005635148.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854801|ref|WP_005635151.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491854804|ref|WP_005635153.1|	MULTISPECIES: integration host factor [Parabacteroides] 
gi|491854807|ref|WP_005635155.1|	MULTISPECIES: uracil phosphoribosyltransferase [Parabacteroides] 
gi|491854810|ref|WP_005635157.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854813|ref|WP_005635159.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854815|ref|WP_005635160.1|	MULTISPECIES: oxidoreductase [Parabacteroides] 
gi|491854818|ref|WP_005635162.1|	iron-sulfur cluster assembly protein HesB [Parabacteroides merdae] 
gi|491854822|ref|WP_005635164.1|	MULTISPECIES: starch-binding protein [Parabacteroides] 
gi|491854825|ref|WP_005635166.1|	collagen-binding protein [Parabacteroides merdae] 
gi|491854829|ref|WP_005635168.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854832|ref|WP_005635170.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854836|ref|WP_005635173.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854838|ref|WP_005635174.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854844|ref|WP_005635177.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854847|ref|WP_005635179.1|	MULTISPECIES: hypothetical protein [Parabacteroides] 
gi|491854849|ref|WP_005635180.1|	collagen-binding protein [Parabacteroides merdae] 
gi|491854854|ref|WP_005635183.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854856|ref|WP_005635184.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854862|ref|WP_005635188.1|	RNA polymerase subunit sigma-70 [Parabacteroides merdae] 
gi|491854867|ref|WP_005635191.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854870|ref|WP_005635193.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854873|ref|WP_005635195.1|	hypothetical protein [Parabacteroides merdae] 
gi|491854877|ref|WP_005635197.1|	MULTISPECIES: RNA-binding protein [Parabacteroides] 
gi|491854880|ref|WP_005635199.1|	hypothetical protein [Parabacteroides merdae] 
