gi|490983150|ref|WP_004844900.1|	hypothetical protein partial [[Ruminococcus] torques] 
gi|490983801|ref|WP_004845547.1|	4-methyl-5(B-hydroxyethyl)-thiazole monophosphate biosynthesis protein [[Ruminococcus] torques] 
gi|490983802|ref|WP_004845548.1|	MULTISPECIES: trigger factor [Clostridiales] 
gi|490983803|ref|WP_004845549.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983804|ref|WP_004845550.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983805|ref|WP_004845551.1|	MULTISPECIES: ATP-dependent Clp protease proteolytic subunit [Clostridiales] 
gi|490983806|ref|WP_004845552.1|	MULTISPECIES: ATP-dependent protease [Clostridiales] 
gi|490983807|ref|WP_004845553.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983808|ref|WP_004845554.1|	MULTISPECIES: Lon protease [Clostridiales] 
gi|490983809|ref|WP_004845555.1|	MULTISPECIES: GTP-binding protein EngB [Clostridiales] 
gi|490983810|ref|WP_004845556.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983811|ref|WP_004845557.1|	ribonucleotide-diphosphate reductase subunit alpha [[Ruminococcus] torques] 
gi|490983812|ref|WP_004845558.1|	MULTISPECIES: ribonucleotide-diphosphate reductase subunit beta [Clostridiales] 
gi|490983813|ref|WP_004845559.1|	MULTISPECIES: rubredoxin [Clostridiales] 
gi|490983814|ref|WP_004845560.1|	MULTISPECIES: FAD-dependent oxidoreductase [Clostridiales] 
gi|490983815|ref|WP_004845561.1|	MULTISPECIES: haloacid dehalogenase [Clostridiales] 
gi|490983816|ref|WP_004845562.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983817|ref|WP_004845563.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983818|ref|WP_004845564.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983819|ref|WP_004845565.1|	MULTISPECIES: glutamine amidotransferase [Clostridiales] 
gi|490983820|ref|WP_004845566.1|	MULTISPECIES: peptidase [Clostridiales] 
gi|490983821|ref|WP_004845567.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983822|ref|WP_004845568.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983823|ref|WP_004845569.1|	MULTISPECIES: argininosuccinate synthase [Clostridiales] 
gi|490983824|ref|WP_004845570.1|	MULTISPECIES: PTS N-acetylgalactosamine transporter subunit IIB [Clostridiales] 
gi|490983825|ref|WP_004845571.1|	MULTISPECIES: PTS acetylgalactosamine transporter subunit IIC [Clostridiales] 
gi|490983826|ref|WP_004845572.1|	MULTISPECIES: PTS acetylgalactosamine transporter subunit IID [Clostridiales] 
gi|490983827|ref|WP_004845573.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983828|ref|WP_004845574.1|	MULTISPECIES: PTS fructose transporter subunit IIA [Clostridiales] 
gi|490983829|ref|WP_004845575.1|	MULTISPECIES: adhesin [Clostridiales] 
gi|490983830|ref|WP_004845576.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983831|ref|WP_004845577.1|	MULTISPECIES: AraC family transcriptional regulator [Clostridiales] 
gi|490983832|ref|WP_004845578.1|	N-acetylglucosamine-6-phosphate deacetylase [[Ruminococcus] torques] 
gi|490983833|ref|WP_004845579.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983834|ref|WP_004845580.1|	MULTISPECIES: fructose-bisphosphate aldolase [Clostridiales] 
gi|490983835|ref|WP_004845581.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983836|ref|WP_004845582.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983837|ref|WP_004845583.1|	MULTISPECIES: cytochrome C biogenesis protein [Clostridiales] 
gi|490983838|ref|WP_004845584.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983839|ref|WP_004845585.1|	MULTISPECIES: NADH-dependent butanol dehydrogenase [Lachnospiraceae] 
gi|490983840|ref|WP_004845586.1|	gamma-glutamyl phosphate reductase [[Ruminococcus] torques] 
gi|490983841|ref|WP_004845587.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983842|ref|WP_004845588.1|	MULTISPECIES: PTS sugar transporter subunit IIA [Clostridiales] 
gi|490983843|ref|WP_004845589.1|	MULTISPECIES: PTS lactose transporter subunit IIB [Clostridiales] 
gi|490983844|ref|WP_004845590.1|	MULTISPECIES: PTS ascorbate transporter subunit IIC [Lachnospiraceae] 
gi|490983845|ref|WP_004845591.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490983846|ref|WP_004845592.1|	2-dehydro-3-deoxy-6-phosphogalactonate aldolase [[Ruminococcus] torques] 
gi|490983847|ref|WP_004845593.1|	MULTISPECIES: creatinine amidohydrolase [Clostridiales] 
gi|490983848|ref|WP_004845594.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983849|ref|WP_004845595.1|	MULTISPECIES: N-acetyl-gamma-glutamyl-phosphate reductase [Clostridiales] 
gi|490983850|ref|WP_004845596.1|	MULTISPECIES: N-acetyltransferase GCN5 [Clostridiales] 
gi|490983851|ref|WP_004845597.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983852|ref|WP_004845598.1|	MULTISPECIES: XRE family transcriptional regulator [Clostridiales] 
gi|490983853|ref|WP_004845599.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983854|ref|WP_004845600.1|	MULTISPECIES: collagen-binding protein [Lachnospiraceae] 
gi|490983855|ref|WP_004845601.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983856|ref|WP_004845602.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490983857|ref|WP_004845603.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490983858|ref|WP_004845604.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983859|ref|WP_004845605.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983860|ref|WP_004845606.1|	MULTISPECIES: ornithine acetyltransferase [Lachnospiraceae] 
gi|490983861|ref|WP_004845607.1|	MULTISPECIES: acetylglutamate kinase [Clostridiales] 
gi|490983862|ref|WP_004845608.1|	MULTISPECIES: acetylornithine aminotransferase [Lachnospiraceae] 
gi|490983863|ref|WP_004845609.1|	MULTISPECIES: membrane protein [Lachnospiraceae] 
gi|490983864|ref|WP_004845610.1|	MULTISPECIES: competence protein ComEA [Clostridiales] 
gi|490983865|ref|WP_004845611.1|	MULTISPECIES: PhoP family transcriptional regulator [Clostridiales] 
gi|490983866|ref|WP_004845612.1|	MULTISPECIES: histidine kinase [Clostridiales] 
gi|490983867|ref|WP_004845613.1|	MULTISPECIES: sporulation protein [Clostridiales] 
gi|490983868|ref|WP_004845614.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983869|ref|WP_004845615.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983870|ref|WP_004845616.1|	MULTISPECIES: transposase [Clostridiales] 
gi|490983871|ref|WP_004845617.1|	DNA-cytosine methyltransferase [[Ruminococcus] torques] 
gi|490983872|ref|WP_004845618.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983873|ref|WP_004845619.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983874|ref|WP_004845620.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983875|ref|WP_004845621.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983876|ref|WP_004845622.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983877|ref|WP_004845623.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983878|ref|WP_004845624.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983879|ref|WP_004845625.1|	XRE family transcriptional regulator [[Ruminococcus] torques] 
gi|490983881|ref|WP_004845627.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983882|ref|WP_004845628.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983884|ref|WP_004845630.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983886|ref|WP_004845631.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983887|ref|WP_004845632.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983888|ref|WP_004845633.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983889|ref|WP_004845634.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983890|ref|WP_004845635.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983891|ref|WP_004845636.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983892|ref|WP_004845637.1|	XRE family transcriptional regulator [[Ruminococcus] torques] 
gi|490983893|ref|WP_004845638.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983894|ref|WP_004845639.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983895|ref|WP_004845640.1|	DEAD/DEAH box helicase [[Ruminococcus] torques] 
gi|490983896|ref|WP_004845641.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983897|ref|WP_004845642.1|	growth inhibitor PemK [[Ruminococcus] torques] 
gi|490983898|ref|WP_004845643.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983899|ref|WP_004845644.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490981514|ref|WP_004843274.1|	MULTISPECIES: HNH endonuclease [Blautia] 
gi|490981512|ref|WP_004843272.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983900|ref|WP_004845645.1|	lactate dehydrogenase [[Ruminococcus] torques] 
gi|490983901|ref|WP_004845646.1|	DNA-cytosine methyltransferase [[Ruminococcus] torques] 
gi|490983902|ref|WP_004845647.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983903|ref|WP_004845648.1|	methyltransferase [[Ruminococcus] torques] 
gi|490983904|ref|WP_004845649.1|	alpha-L-fucosidase [[Ruminococcus] torques] 
gi|490983905|ref|WP_004845650.1|	gamma-glutamyl cyclotransferase [[Ruminococcus] torques] 
gi|490983906|ref|WP_004845651.1|	terminase [[Ruminococcus] torques] 
gi|490983907|ref|WP_004845652.1|	terminase [[Ruminococcus] torques] 
gi|490983908|ref|WP_004845653.1|	portal protein [[Ruminococcus] torques] 
gi|490983909|ref|WP_004845654.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983910|ref|WP_004845655.1|	capsid protein [[Ruminococcus] torques] 
gi|490983911|ref|WP_004845656.1|	AraC family transcriptional regulator [[Ruminococcus] torques] 
gi|490983912|ref|WP_004845657.1|	phage head-tail adapter protein [[Ruminococcus] torques] 
gi|490983913|ref|WP_004845658.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983914|ref|WP_004845659.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983915|ref|WP_004845660.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983916|ref|WP_004845661.1|	tail protein [[Ruminococcus] torques] 
gi|490983917|ref|WP_004845662.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983918|ref|WP_004845663.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983919|ref|WP_004845664.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983920|ref|WP_004845665.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983921|ref|WP_004845666.1|	phage tail tape measure protein [[Ruminococcus] torques] 
gi|490983922|ref|WP_004845667.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983923|ref|WP_004845668.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983924|ref|WP_004845669.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983925|ref|WP_004845670.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983926|ref|WP_004845671.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983927|ref|WP_004845672.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983928|ref|WP_004845673.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983929|ref|WP_004845674.1|	peptidoglycan-binding protein [[Ruminococcus] torques] 
gi|490983930|ref|WP_004845675.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983931|ref|WP_004845676.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983932|ref|WP_004845677.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983933|ref|WP_004845678.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983934|ref|WP_004845679.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983935|ref|WP_004845680.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983936|ref|WP_004845681.1|	integrase [[Ruminococcus] torques] 
gi|490983937|ref|WP_004845682.1|	resolvase [[Ruminococcus] torques] 
gi|490983938|ref|WP_004845683.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983939|ref|WP_004845684.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983940|ref|WP_004845685.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983941|ref|WP_004845686.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983942|ref|WP_004845687.1|	CAAX protease [[Ruminococcus] torques] 
gi|490983943|ref|WP_004845688.1|	competence protein ComEC [[Ruminococcus] torques] 
gi|490983944|ref|WP_004845689.1|	DNA polymerase III subunit delta [[Ruminococcus] torques] 
gi|490983945|ref|WP_004845690.1|	MULTISPECIES: GTP-binding protein LepA [Lachnospiraceae] 
gi|490983946|ref|WP_004845691.1|	MULTISPECIES: coproporphyrinogen III oxidase [Clostridiales] 
gi|490983947|ref|WP_004845692.1|	HrcA family transcriptional regulator [[Ruminococcus] torques] 
gi|490983948|ref|WP_004845693.1|	MULTISPECIES: molecular chaperone GrpE [Clostridiales] 
gi|490983949|ref|WP_004845694.1|	MULTISPECIES: molecular chaperone DnaK [Clostridiales] 
gi|490983950|ref|WP_004845695.1|	MULTISPECIES: molecular chaperone DnaJ [Clostridiales] 
gi|490983951|ref|WP_004845696.1|	MULTISPECIES: amidophosphoribosyltransferase [Lachnospiraceae] 
gi|490983952|ref|WP_004845697.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983953|ref|WP_004845698.1|	multidrug transporter MatE [[Ruminococcus] torques] 
gi|490983954|ref|WP_004845699.1|	MULTISPECIES: ATP-binding protein [Clostridiales] 
gi|490983955|ref|WP_004845700.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983956|ref|WP_004845701.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983957|ref|WP_004845702.1|	MULTISPECIES: heme ABC transporter ATP-binding protein [Clostridiales] 
gi|490983958|ref|WP_004845703.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983959|ref|WP_004845704.1|	ArsR family transcriptional regulator [[Ruminococcus] torques] 
gi|490983960|ref|WP_004845705.1|	MULTISPECIES: membrane protein [Lachnospiraceae] 
gi|490983961|ref|WP_004845706.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983962|ref|WP_004845707.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983963|ref|WP_004845708.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490983964|ref|WP_004845709.1|	polyphosphate kinase [[Ruminococcus] torques] 
gi|490983965|ref|WP_004845710.1|	DNA topoisomerase III [[Ruminococcus] torques] 
gi|490983966|ref|WP_004845711.1|	MULTISPECIES: UDP-N-acetylglucosamine pyrophosphorylase [Clostridiales] 
gi|490983967|ref|WP_004845712.1|	MULTISPECIES: oxidoreductase [Clostridiales] 
gi|490983968|ref|WP_004845713.1|	MULTISPECIES: ABC transporter ATP-binding protein [Clostridiales] 
gi|490983969|ref|WP_004845714.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983970|ref|WP_004845715.1|	MULTISPECIES: methylglyoxal synthase [Clostridiales] 
gi|490983971|ref|WP_004845716.1|	MULTISPECIES: sodium:solute symporter [Clostridiales] 
gi|490983972|ref|WP_004845717.1|	MULTISPECIES: lactate dehydrogenase [Clostridiales] 
gi|490983973|ref|WP_004845718.1|	MULTISPECIES: DNA-binding protein [Clostridiales] 
gi|490983974|ref|WP_004845719.1|	MULTISPECIES: iron transporter FeoA [Clostridiales] 
gi|490983975|ref|WP_004845720.1|	MULTISPECIES: iron transporter FeoA [Clostridiales] 
gi|490983976|ref|WP_004845721.1|	iron transporter FeoB [[Ruminococcus] torques] 
gi|490983977|ref|WP_004845722.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983978|ref|WP_004845723.1|	MULTISPECIES: membrane protein [Clostridiales] 
gi|490983979|ref|WP_004845724.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983980|ref|WP_004845725.1|	MULTISPECIES: ABC transporter [Clostridiales] 
gi|490983981|ref|WP_004845726.1|	MULTISPECIES: GntR family transcriptional regulator [Clostridiales] 
gi|490983982|ref|WP_004845727.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983983|ref|WP_004845728.1|	ABC transporter ATP-binding protein [[Ruminococcus] torques] 
gi|490983984|ref|WP_004845729.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983985|ref|WP_004845730.1|	multidrug transporter MatE [[Ruminococcus] torques] 
gi|490983986|ref|WP_004845731.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490983987|ref|WP_004845732.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490983988|ref|WP_004845733.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983989|ref|WP_004845734.1|	MULTISPECIES: S1 RNA binding domain protein [Clostridiales] 
gi|490983990|ref|WP_004845735.1|	MULTISPECIES: inorganic pyrophosphatase [Clostridiales] 
gi|490983991|ref|WP_004845736.1|	MULTISPECIES: flavin reductase [Clostridiales] 
gi|490983992|ref|WP_004845737.1|	MULTISPECIES: nucleotidyltransferase [Clostridiales] 
gi|490983993|ref|WP_004845738.1|	MULTISPECIES: UDP-galactose-4-epimerase [Clostridiales] 
gi|490983994|ref|WP_004845739.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983995|ref|WP_004845740.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983996|ref|WP_004845741.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983997|ref|WP_004845742.1|	branched-chain amino acid transporter [[Ruminococcus] torques] 
gi|490983998|ref|WP_004845743.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490983999|ref|WP_004845744.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984000|ref|WP_004845745.1|	MULTISPECIES: PTS mannose transporter subunit IIC [Clostridiales] 
gi|490984001|ref|WP_004845746.1|	MULTISPECIES: PTS N-acetylgalactosamine transporter subunit IIA [Lachnospiraceae] 
gi|490984002|ref|WP_004845747.1|	PTS N-acetylglucosamine transporter subunit IIABC [[Ruminococcus] torques] 
gi|490984003|ref|WP_004845748.1|	MULTISPECIES: PTS N-acetylglucosamine transporter subunit IIBC [Clostridiales] 
gi|490984004|ref|WP_004845749.1|	oligo-1,6-glucosidase [[Ruminococcus] torques] 
gi|490984005|ref|WP_004845750.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984006|ref|WP_004845751.1|	O-acetylhomoserine aminocarboxypropyltransferase [[Ruminococcus] torques] 
gi|490984007|ref|WP_004845752.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984008|ref|WP_004845753.1|	MULTISPECIES: cysteine synthase [Clostridiales] 
gi|490984009|ref|WP_004845754.1|	MULTISPECIES: Rrf2 family transcriptional regulator [Clostridiales] 
gi|490984010|ref|WP_004845755.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984011|ref|WP_004845756.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984012|ref|WP_004845757.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984013|ref|WP_004845758.1|	MULTISPECIES: galactose-1-phosphate uridylyltransferase [Clostridiales] 
gi|490984014|ref|WP_004845759.1|	AraC family transcriptional reguator [[Ruminococcus] torques] 
gi|490984015|ref|WP_004845760.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984016|ref|WP_004845761.1|	MULTISPECIES: thiamine biosynthesis protein ThiF [Clostridiales] 
gi|490984017|ref|WP_004845762.1|	MULTISPECIES: ATPase AAA [Clostridiales] 
gi|490984018|ref|WP_004845763.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984019|ref|WP_004845764.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490984020|ref|WP_004845765.1|	malate dehydrogenase [[Ruminococcus] torques] 
gi|490984021|ref|WP_004845766.1|	MULTISPECIES: transcription termination factor Rho [Clostridiales] 
gi|490984022|ref|WP_004845767.1|	50S ribosomal protein L31 [[Ruminococcus] torques] 
gi|490984023|ref|WP_004845768.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984024|ref|WP_004845769.1|	MULTISPECIES: N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase [Clostridiales] 
gi|490984025|ref|WP_004845770.1|	MULTISPECIES: peptide chain release factor 1 [Clostridiales] 
gi|490984026|ref|WP_004845771.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984027|ref|WP_004845772.1|	MULTISPECIES: aspartate aminotransferase [Clostridiales] 
gi|490984028|ref|WP_004845773.1|	MULTISPECIES: histidinol-phosphate aminotransferase [Clostridiales] 
gi|490984029|ref|WP_004845774.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984030|ref|WP_004845775.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984031|ref|WP_004845776.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984032|ref|WP_004845777.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984033|ref|WP_004845778.1|	MULTISPECIES: 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase [Clostridiales] 
gi|490984034|ref|WP_004845779.1|	DNA polymerase III subunit alpha [[Ruminococcus] torques] 
gi|490984035|ref|WP_004845780.1|	acetyltransferase [[Ruminococcus] torques] 
gi|490984036|ref|WP_004845781.1|	XRE family transcriptional regulator [[Ruminococcus] torques] 
gi|490984037|ref|WP_004845782.1|	MULTISPECIES: bacitracin ABC transporter ATP-binding protein [Lachnospiraceae] 
gi|490984038|ref|WP_004845783.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984039|ref|WP_004845784.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984040|ref|WP_004845785.1|	MULTISPECIES: histidine kinase [Clostridiales] 
gi|490984041|ref|WP_004845786.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984042|ref|WP_004845787.1|	MULTISPECIES: aldose 1-epimerase [Clostridiales] 
gi|490984043|ref|WP_004845788.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984044|ref|WP_004845789.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984045|ref|WP_004845790.1|	MULTISPECIES: D-ribose transporter ATP binding protein [Clostridiales] 
gi|490984046|ref|WP_004845791.1|	MULTISPECIES: galactoside ABC transporter permease [Lachnospiraceae] 
gi|490984047|ref|WP_004845792.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984048|ref|WP_004845793.1|	MULTISPECIES: chemotaxis protein CheY [Clostridiales] 
gi|490984049|ref|WP_004845794.1|	MULTISPECIES: histidine kinase [Lachnospiraceae] 
gi|490984050|ref|WP_004845795.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984051|ref|WP_004845796.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984052|ref|WP_004845797.1|	MULTISPECIES: sugar ABC transporter substrate-binding protein [Clostridiales] 
gi|490984053|ref|WP_004845798.1|	MULTISPECIES: galactokinase [Clostridiales] 
gi|490984054|ref|WP_004845799.1|	MULTISPECIES: histidine kinase [Clostridiales] 
gi|490984055|ref|WP_004845800.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984056|ref|WP_004845801.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984057|ref|WP_004845802.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984058|ref|WP_004845803.1|	MULTISPECIES: ABC transporter ATP-binding protein [Clostridiales] 
gi|490984059|ref|WP_004845804.1|	acyltransferase [[Ruminococcus] torques] 
gi|490984060|ref|WP_004845805.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984062|ref|WP_004845807.1|	MULTISPECIES: mannose-1-phosphate guanylyltransferase [Clostridiales] 
gi|490984064|ref|WP_004845809.1|	MULTISPECIES: dihydrofolate reductase [Clostridiales] 
gi|490984065|ref|WP_004845810.1|	histidine kinase [[Ruminococcus] torques] 
gi|490984066|ref|WP_004845811.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984068|ref|WP_004845813.1|	MULTISPECIES: ABC transporter [Clostridiales] 
gi|490984070|ref|WP_004845814.1|	MULTISPECIES: XRE family transcriptional regulator [Clostridiales] 
gi|490984071|ref|WP_004845815.1|	serine hydroxymethyltransferase [[Ruminococcus] torques] 
gi|490984072|ref|WP_004845816.1|	MULTISPECIES: phenylacetate-CoA ligase [Clostridiales] 
gi|490984073|ref|WP_004845817.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490984074|ref|WP_004845818.1|	MULTISPECIES: indolepyruvate oxidoreductase [Clostridiales] 
gi|490984075|ref|WP_004845819.1|	MULTISPECIES: amino acid-binding protein [Clostridiales] 
gi|490984076|ref|WP_004845820.1|	MULTISPECIES: phenylacetate-CoA ligase [Clostridiales] 
gi|490984077|ref|WP_004845821.1|	MULTISPECIES: amino acid-binding protein [Clostridiales] 
gi|490984078|ref|WP_004845822.1|	cold-shock protein [[Ruminococcus] torques] 
gi|490984079|ref|WP_004845823.1|	PTS galactitol transporter subunit IIC [[Ruminococcus] torques] 
gi|490984080|ref|WP_004845824.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984081|ref|WP_004845825.1|	MULTISPECIES: radical SAM protein [Clostridiales] 
gi|490984082|ref|WP_004845826.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|490984083|ref|WP_004845827.1|	MULTISPECIES: helicase [Lachnospiraceae] 
gi|490984084|ref|WP_004845828.1|	LysR family transcriptional regulator [[Ruminococcus] torques] 
gi|490984085|ref|WP_004845829.1|	MULTISPECIES: membrane protein [Clostridiales] 
gi|490984086|ref|WP_004845830.1|	phosphoribosylformylglycinamidine synthase [[Ruminococcus] torques] 
gi|490984087|ref|WP_004845831.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984088|ref|WP_004845832.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984089|ref|WP_004845833.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984090|ref|WP_004845834.1|	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [[Ruminococcus] torques] 
gi|490984091|ref|WP_004845835.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|490984092|ref|WP_004845836.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984093|ref|WP_004845837.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984094|ref|WP_004845838.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984095|ref|WP_004845839.1|	cysteinyl-tRNA synthetase [[Ruminococcus] torques] 
gi|490984096|ref|WP_004845840.1|	MULTISPECIES: ribonuclease III [Clostridiales] 
gi|490984097|ref|WP_004845841.1|	MULTISPECIES: RNA methyltransferase [Clostridiales] 
gi|490984098|ref|WP_004845842.1|	MULTISPECIES: RNA polymerase sigma 70 [Clostridiales] 
gi|490984099|ref|WP_004845843.1|	MULTISPECIES: D-tyrosyl-tRNA(Tyr) deacylase [Clostridiales] 
gi|490984100|ref|WP_004845844.1|	hypothetical protein [[Ruminococcus] torques] 
gi|490984101|ref|WP_004845845.1|	MULTISPECIES: transporter [Lachnospiraceae] 
gi|490984102|ref|WP_004845846.1|	glutaminyl-tRNA synthetase [[Ruminococcus] torques] 
