gi|491485531|ref|WP_005343272.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487261|ref|WP_005345002.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487263|ref|WP_005345004.1|	peptidase S66 [[Eubacterium] hallii] 
gi|491487269|ref|WP_005345010.1|	MULTISPECIES: NADH dehydrogenase [Eubacterium] 
gi|491487271|ref|WP_005345012.1|	NADH dehydrogenase [[Eubacterium] hallii] 
gi|491487274|ref|WP_005345015.1|	MULTISPECIES: ferredoxin [Eubacterium] 
gi|491487276|ref|WP_005345017.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487277|ref|WP_005345018.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487279|ref|WP_005345020.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487282|ref|WP_005345023.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487280|ref|WP_005345021.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487284|ref|WP_005345025.1|	MULTISPECIES: arginine ABC transporter ATP-binding protein [Eubacterium] 
gi|491487286|ref|WP_005345027.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487288|ref|WP_005345029.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487298|ref|WP_005345039.1|	MULTISPECIES: aspartate aminotransferase [Eubacterium] 
gi|491487299|ref|WP_005345040.1|	MULTISPECIES: glycerol dehydrogenase [Eubacterium] 
gi|491487300|ref|WP_005345041.1|	MULTISPECIES: flavin reductase [Eubacterium] 
gi|491487301|ref|WP_005345042.1|	MULTISPECIES: peptidase [Eubacterium] 
gi|491487302|ref|WP_005345043.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487308|ref|WP_005345049.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487310|ref|WP_005345051.1|	cysteine desulfurase [[Eubacterium] hallii] 
gi|491487311|ref|WP_005345052.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487312|ref|WP_005345053.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487313|ref|WP_005345054.1|	MULTISPECIES: AsnC family transcriptional regulator [Eubacterium] 
gi|491487314|ref|WP_005345055.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487315|ref|WP_005345056.1|	glutamate dehydrogenase [[Eubacterium] hallii] 
gi|491487316|ref|WP_005345057.1|	ABC transporter [[Eubacterium] hallii] 
gi|491487317|ref|WP_005345058.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487318|ref|WP_005345059.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487319|ref|WP_005345060.1|	hypothetical protein partial [[Eubacterium] hallii] 
gi|491487321|ref|WP_005345062.1|	hypothetical protein partial [[Eubacterium] hallii] 
gi|491487323|ref|WP_005345064.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487325|ref|WP_005345066.1|	FMN reductase [[Eubacterium] hallii] 
gi|491487326|ref|WP_005345067.1|	MULTISPECIES: ABC transporter permease [Eubacterium] 
gi|491487328|ref|WP_005345069.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487333|ref|WP_005345074.1|	MULTISPECIES: DeoR family transcriptional regulator [Eubacterium] 
gi|491487335|ref|WP_005345076.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487337|ref|WP_005345078.1|	MULTISPECIES: transaldolase [Eubacterium] 
gi|491487339|ref|WP_005345080.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487341|ref|WP_005345082.1|	potassium-transporting ATPase subunit A [[Eubacterium] hallii] 
gi|491487343|ref|WP_005345084.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487345|ref|WP_005345086.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487347|ref|WP_005345088.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487357|ref|WP_005345098.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487364|ref|WP_005345105.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487365|ref|WP_005345106.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487366|ref|WP_005345107.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487367|ref|WP_005345108.1|	4-diphosphocytidyl-2C-methyl-D-erythritol kinase [[Eubacterium] hallii] 
gi|491487369|ref|WP_005345110.1|	GntR family transcriptional regulator [[Eubacterium] hallii] 
gi|491487370|ref|WP_005345111.1|	sortase [[Eubacterium] hallii] 
gi|491487371|ref|WP_005345112.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487372|ref|WP_005345113.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487373|ref|WP_005345114.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487374|ref|WP_005345115.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487375|ref|WP_005345116.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487378|ref|WP_005345119.1|	polynucleotide adenylyltransferase [[Eubacterium] hallii] 
gi|491487379|ref|WP_005345120.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487380|ref|WP_005345121.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487381|ref|WP_005345122.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487382|ref|WP_005345123.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487383|ref|WP_005345124.1|	MULTISPECIES: recombinase RecR [Eubacterium] 
gi|491487384|ref|WP_005345125.1|	MULTISPECIES: 6-phosphofructokinase [Eubacterium] 
gi|491487391|ref|WP_005345132.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487392|ref|WP_005345133.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487394|ref|WP_005345135.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487396|ref|WP_005345137.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487398|ref|WP_005345139.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487400|ref|WP_005345141.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487402|ref|WP_005345143.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487404|ref|WP_005345145.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487406|ref|WP_005345147.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487408|ref|WP_005345149.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487409|ref|WP_005345150.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487411|ref|WP_005345152.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487412|ref|WP_005345153.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487414|ref|WP_005345155.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487415|ref|WP_005345156.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487417|ref|WP_005345158.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487419|ref|WP_005345160.1|	MULTISPECIES: ATPase AAA [Eubacterium] 
gi|491487421|ref|WP_005345162.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487423|ref|WP_005345164.1|	oligopeptidase PepB [[Eubacterium] hallii] 
gi|491487425|ref|WP_005345166.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487426|ref|WP_005345167.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487435|ref|WP_005345176.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487438|ref|WP_005345179.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487448|ref|WP_005345189.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487449|ref|WP_005345190.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487450|ref|WP_005345191.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487451|ref|WP_005345192.1|	adenosine deaminase [[Eubacterium] hallii] 
gi|491487452|ref|WP_005345193.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487453|ref|WP_005345194.1|	16S rRNA methyltransferase [[Eubacterium] hallii] 
gi|491487454|ref|WP_005345195.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487455|ref|WP_005345196.1|	MULTISPECIES: hydrolase TatD [Eubacterium] 
gi|491487457|ref|WP_005345198.1|	MULTISPECIES: methionyl-tRNA synthetase [Eubacterium] 
gi|491487459|ref|WP_005345200.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487461|ref|WP_005345202.1|	phosphoenolpyruvate carboxykinase [[Eubacterium] hallii] 
gi|491487463|ref|WP_005345204.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487464|ref|WP_005345205.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487466|ref|WP_005345207.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487468|ref|WP_005345209.1|	cysteine desulfurase [[Eubacterium] hallii] 
gi|491487470|ref|WP_005345211.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487472|ref|WP_005345213.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487475|ref|WP_005345216.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487477|ref|WP_005345218.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487480|ref|WP_005345221.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487481|ref|WP_005345222.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487483|ref|WP_005345224.1|	formate--tetrahydrofolate ligase [[Eubacterium] hallii] 
gi|491487485|ref|WP_005345226.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487487|ref|WP_005345228.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487488|ref|WP_005345229.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487498|ref|WP_005345239.1|	hypothetical protein partial [[Eubacterium] hallii] 
gi|491487500|ref|WP_005345241.1|	transposase [[Eubacterium] hallii] 
gi|491487502|ref|WP_005345243.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487503|ref|WP_005345244.1|	diguanylate cyclase [[Eubacterium] hallii] 
gi|491487504|ref|WP_005345245.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487505|ref|WP_005345246.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487506|ref|WP_005345247.1|	2-isopropylmalate synthase [[Eubacterium] hallii] 
gi|491487511|ref|WP_005345252.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487513|ref|WP_005345254.1|	chloride channel protein [[Eubacterium] hallii] 
gi|491487534|ref|WP_005345275.1|	hypothetical protein partial [[Eubacterium] hallii] 
gi|491487542|ref|WP_005345283.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487543|ref|WP_005345284.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487544|ref|WP_005345285.1|	DNA-binding protein [[Eubacterium] hallii] 
gi|491487545|ref|WP_005345286.1|	MULTISPECIES: MarR family transcriptional regulator [Eubacterium] 
gi|491487546|ref|WP_005345287.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487547|ref|WP_005345288.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487548|ref|WP_005345289.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487549|ref|WP_005345290.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487551|ref|WP_005345292.1|	1,4-alpha-glucan branching protein [[Eubacterium] hallii] 
gi|491487559|ref|WP_005345300.1|	MULTISPECIES: chromosome segregation and condensation protein ScpA [Eubacterium] 
gi|491487561|ref|WP_005345302.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487563|ref|WP_005345304.1|	multidrug transporter MatE [[Eubacterium] hallii] 
gi|491487565|ref|WP_005345306.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487567|ref|WP_005345308.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487570|ref|WP_005345311.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487571|ref|WP_005345312.1|	histidine kinase [[Eubacterium] hallii] 
gi|491487573|ref|WP_005345314.1|	ABC transporter substrate-binding protein [[Eubacterium] hallii] 
gi|491487575|ref|WP_005345316.1|	heat-shock protein Hsp90 [[Eubacterium] hallii] 
gi|491487577|ref|WP_005345318.1|	ABC transporter substrate-binding protein [[Eubacterium] hallii] 
gi|491487578|ref|WP_005345319.1|	hisitidine kinase [[Eubacterium] hallii] 
gi|491487579|ref|WP_005345320.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487580|ref|WP_005345321.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487581|ref|WP_005345322.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487582|ref|WP_005345323.1|	ATP-dependent Clp protease ATP-binding protein [[Eubacterium] hallii] 
gi|491487594|ref|WP_005345335.1|	threonyl-tRNA synthase [[Eubacterium] hallii] 
gi|491487598|ref|WP_005345339.1|	hypothetical protein partial [[Eubacterium] hallii] 
gi|491487600|ref|WP_005345341.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487602|ref|WP_005345343.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487603|ref|WP_005345344.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487604|ref|WP_005345345.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487605|ref|WP_005345346.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487606|ref|WP_005345347.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487608|ref|WP_005345349.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487609|ref|WP_005345350.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487610|ref|WP_005345351.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487611|ref|WP_005345352.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487612|ref|WP_005345353.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487613|ref|WP_005345354.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487614|ref|WP_005345355.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487615|ref|WP_005345356.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487616|ref|WP_005345357.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487617|ref|WP_005345358.1|	hypothetical protein partial [[Eubacterium] hallii] 
gi|491487632|ref|WP_005345373.1|	CRISPR-associated protein Cas6 [[Eubacterium] hallii] 
gi|491487634|ref|WP_005345375.1|	CRISPR-associated protein Cst1 [[Eubacterium] hallii] 
gi|491487636|ref|WP_005345377.1|	CRISPR-associated protein [[Eubacterium] hallii] 
gi|491487638|ref|WP_005345379.1|	CRISPR-associated protein Cas5 [[Eubacterium] hallii] 
gi|491487639|ref|WP_005345380.1|	CRISPR-associated protein Cas3 [[Eubacterium] hallii] 
gi|491487640|ref|WP_005345381.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487642|ref|WP_005345383.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487646|ref|WP_005345387.1|	CRISPR-associated protein Cas1 [[Eubacterium] hallii] 
gi|491487647|ref|WP_005345388.1|	CRISPR-associated protein Cas2 [[Eubacterium] hallii] 
gi|491487648|ref|WP_005345389.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487650|ref|WP_005345391.1|	pilus biosynthesis protein HicB [[Eubacterium] hallii] 
gi|491487651|ref|WP_005345392.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487652|ref|WP_005345393.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487653|ref|WP_005345394.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487654|ref|WP_005345395.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487655|ref|WP_005345396.1|	MULTISPECIES: membrane protein [Eubacterium] 
gi|491487656|ref|WP_005345397.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487657|ref|WP_005345398.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487658|ref|WP_005345399.1|	hypothetical protein partial [[Eubacterium] hallii] 
gi|491487659|ref|WP_005345400.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487660|ref|WP_005345401.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487661|ref|WP_005345402.1|	cell division protein FtsH [[Eubacterium] hallii] 
gi|491487662|ref|WP_005345403.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487671|ref|WP_005345412.1|	endonuclease III [[Eubacterium] hallii] 
gi|491487673|ref|WP_005345414.1|	phosphoribosylaminoimidazole-succinocarboxamide synthase [[Eubacterium] hallii] 
gi|491487678|ref|WP_005345419.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487679|ref|WP_005345420.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487680|ref|WP_005345421.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487681|ref|WP_005345422.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487682|ref|WP_005345423.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487683|ref|WP_005345424.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487685|ref|WP_005345426.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487687|ref|WP_005345428.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487690|ref|WP_005345431.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487691|ref|WP_005345432.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487692|ref|WP_005345433.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487695|ref|WP_005345436.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487696|ref|WP_005345437.1|	teichoic acid glycosylation protein [[Eubacterium] hallii] 
gi|491487705|ref|WP_005345446.1|	methyltransferase [[Eubacterium] hallii] 
gi|491487706|ref|WP_005345447.1|	peptidase M20 [[Eubacterium] hallii] 
gi|491487707|ref|WP_005345448.1|	diguanylate cyclase [[Eubacterium] hallii] 
gi|491487708|ref|WP_005345449.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487709|ref|WP_005345450.1|	hydrolase [[Eubacterium] hallii] 
gi|491487711|ref|WP_005345452.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487712|ref|WP_005345453.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487713|ref|WP_005345454.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487714|ref|WP_005345455.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487715|ref|WP_005345456.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487716|ref|WP_005345457.1|	valyl-tRNA synthase [[Eubacterium] hallii] 
gi|491487719|ref|WP_005345460.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487720|ref|WP_005345461.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487721|ref|WP_005345462.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487722|ref|WP_005345463.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487723|ref|WP_005345464.1|	MULTISPECIES: histidine kinase [Eubacterium] 
gi|491487724|ref|WP_005345465.1|	MULTISPECIES: RNA polymerase sigma70 [Eubacterium] 
gi|491487725|ref|WP_005345466.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487726|ref|WP_005345467.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487728|ref|WP_005345469.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487730|ref|WP_005345471.1|	MULTISPECIES: GTP-binding protein [Eubacterium] 
gi|491487731|ref|WP_005345472.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487732|ref|WP_005345473.1|	MULTISPECIES: ABC transporter [Eubacterium] 
gi|491487733|ref|WP_005345474.1|	MULTISPECIES: GntR family transcriptional regulator [Eubacterium] 
gi|491487734|ref|WP_005345475.1|	hypothetical protein partial [[Eubacterium] hallii] 
gi|491487737|ref|WP_005345478.1|	multidrug transporter MatE [[Eubacterium] hallii] 
gi|491487741|ref|WP_005345482.1|	MULTISPECIES: MarR family transcriptional regulator [Eubacterium] 
gi|491487743|ref|WP_005345484.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487745|ref|WP_005345486.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487746|ref|WP_005345487.1|	MULTISPECIES: desulfoferrodoxin [Eubacterium] 
gi|491487747|ref|WP_005345488.1|	MULTISPECIES: ATPase [Eubacterium] 
gi|491487748|ref|WP_005345489.1|	ATP-dependent Lon protease [[Eubacterium] hallii] 
gi|491487756|ref|WP_005345497.1|	C4-dicarboxylate ABC transporter substrate-binding protein [[Eubacterium] hallii] 
gi|491487785|ref|WP_005345526.1|	MULTISPECIES: sodium:glutamate symporter [Eubacterium] 
gi|491487789|ref|WP_005345530.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487792|ref|WP_005345533.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487797|ref|WP_005345538.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487799|ref|WP_005345540.1|	multidrug transporter MatE [[Eubacterium] hallii] 
gi|491487801|ref|WP_005345542.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487814|ref|WP_005345555.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487816|ref|WP_005345557.1|	sodium transporter [[Eubacterium] hallii] 
gi|491487819|ref|WP_005345560.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487823|ref|WP_005345564.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487826|ref|WP_005345567.1|	transcriptional regulator [[Eubacterium] hallii] 
gi|491487828|ref|WP_005345569.1|	MULTISPECIES: galactokinase [Eubacterium] 
gi|491487834|ref|WP_005345575.1|	MULTISPECIES: galactose-1-phosphate uridylyltransferase [Eubacterium] 
gi|491487836|ref|WP_005345577.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487838|ref|WP_005345579.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487841|ref|WP_005345582.1|	MULTISPECIES: phosphate-binding protein [Eubacterium] 
gi|491487845|ref|WP_005345586.1|	MULTISPECIES: phosphate ABC transporter permease [Eubacterium] 
gi|491487847|ref|WP_005345588.1|	MULTISPECIES: phosphate ABC transporter permease [Eubacterium] 
gi|491487849|ref|WP_005345590.1|	phosphate ABC transporter ATP-binding protein [[Eubacterium] hallii] 
gi|491487854|ref|WP_005345595.1|	MULTISPECIES: PhoU family transcriptional regulator [Eubacterium] 
gi|491487857|ref|WP_005345598.1|	Na/Pi cotransporter [[Eubacterium] hallii] 
gi|491487860|ref|WP_005345601.1|	MULTISPECIES: ArsR family transcriptional regulator [Eubacterium] 
gi|491487861|ref|WP_005345602.1|	histidine kinase [[Eubacterium] hallii] 
gi|491487874|ref|WP_005345615.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487875|ref|WP_005345616.1|	MULTISPECIES: pyridoxal biosynthesis lyase [Eubacterium] 
gi|491487876|ref|WP_005345617.1|	glutamine amidotransferase [[Eubacterium] hallii] 
gi|491487879|ref|WP_005345620.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487881|ref|WP_005345622.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487884|ref|WP_005345625.1|	membrane protein [[Eubacterium] hallii] 
gi|491487886|ref|WP_005345627.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487889|ref|WP_005345630.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487892|ref|WP_005345633.1|	carbohydrate kinase [[Eubacterium] hallii] 
gi|491487900|ref|WP_005345641.1|	translation elongation factor G [[Eubacterium] hallii] 
gi|491487902|ref|WP_005345643.1|	MULTISPECIES: ABC transporter ATP-binding protein [Eubacterium] 
gi|491487905|ref|WP_005345646.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487908|ref|WP_005345649.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487910|ref|WP_005345651.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487913|ref|WP_005345654.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487915|ref|WP_005345656.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487916|ref|WP_005345657.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487918|ref|WP_005345659.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487921|ref|WP_005345662.1|	Rrf2 family transcriptional regulator [[Eubacterium] hallii] 
gi|491487923|ref|WP_005345664.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487926|ref|WP_005345667.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487928|ref|WP_005345669.1|	MULTISPECIES: ethanolamine utilization protein EutP [Eubacterium] 
gi|491487930|ref|WP_005345671.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487933|ref|WP_005345674.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491487935|ref|WP_005345676.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487939|ref|WP_005345680.1|	MULTISPECIES: acyl carrier protein [Eubacterium] 
gi|491487942|ref|WP_005345683.1|	MULTISPECIES: rod shape-determining protein Mbl [Eubacterium] 
gi|491487943|ref|WP_005345684.1|	MULTISPECIES: ATPase AAA [Eubacterium] 
gi|491487945|ref|WP_005345686.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487946|ref|WP_005345687.1|	MULTISPECIES: deoxyuridine 5'-triphosphate nucleotidohydrolase yncF [Eubacterium] 
gi|491487947|ref|WP_005345688.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491487948|ref|WP_005345689.1|	50S ribosomal protein L33 [[Eubacterium] hallii] 
gi|491487949|ref|WP_005345690.1|	MULTISPECIES: preprotein translocase subunit SecE [Eubacterium] 
gi|491487950|ref|WP_005345691.1|	MULTISPECIES: antitermination factor NusG [Eubacterium] 
gi|491487958|ref|WP_005345699.1|	MULTISPECIES: 50S ribosomal protein L11 [Eubacterium] 
gi|491487981|ref|WP_005345722.1|	MULTISPECIES: 50S ribosomal protein L1 [Eubacterium] 
gi|491487997|ref|WP_005345738.1|	peptide chain release factor 3 [[Eubacterium] hallii] 
gi|491488000|ref|WP_005345741.1|	arabinose transporter [[Eubacterium] hallii] 
gi|491488002|ref|WP_005345743.1|	MULTISPECIES: hypothetical protein [Eubacterium] 
gi|491488005|ref|WP_005345746.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491488008|ref|WP_005345749.1|	diguanylate cyclase [[Eubacterium] hallii] 
gi|491488011|ref|WP_005345752.1|	RNA methyltransferase [[Eubacterium] hallii] 
gi|491488014|ref|WP_005345755.1|	hydrolase [[Eubacterium] hallii] 
gi|491488024|ref|WP_005345765.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491488027|ref|WP_005345768.1|	MULTISPECIES: DNA mismatch repair protein MutS [Eubacterium] 
gi|491488031|ref|WP_005345772.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491488033|ref|WP_005345774.1|	tRNA methyltransferase [[Eubacterium] hallii] 
gi|491488034|ref|WP_005345775.1|	aminotransferase [[Eubacterium] hallii] 
gi|491488036|ref|WP_005345777.1|	AsnC family transcriptional regulator [[Eubacterium] hallii] 
gi|491488039|ref|WP_005345780.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491488042|ref|WP_005345783.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491488045|ref|WP_005345786.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491488061|ref|WP_005345802.1|	hypothetical protein partial [[Eubacterium] hallii] 
gi|491488062|ref|WP_005345803.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491488065|ref|WP_005345806.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491488067|ref|WP_005345808.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491488068|ref|WP_005345809.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491488070|ref|WP_005345811.1|	hypothetical protein [[Eubacterium] hallii] 
gi|491488071|ref|WP_005345812.1|	hypothetical protein [[Eubacterium] hallii] 
