gi|495643805|ref|WP_008368384.1|	hypothetical protein partial [Coprococcus comes] 
gi|495645492|ref|WP_008370071.1|	ATP synthase F1 subunit gamma [Coprococcus comes] 
gi|495645494|ref|WP_008370073.1|	MULTISPECIES: F0F1 ATP synthase subunit beta [Coprococcus] 
gi|495645496|ref|WP_008370075.1|	MULTISPECIES: F0F1 ATP synthase subunit epsilon [Coprococcus] 
gi|495645497|ref|WP_008370076.1|	hypothetical protein [Coprococcus comes] 
gi|495645499|ref|WP_008370078.1|	MULTISPECIES: hisitidine kinase [Coprococcus] 
gi|495645501|ref|WP_008370080.1|	DNA topoisomerase III [Coprococcus comes] 
gi|495645503|ref|WP_008370082.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495645505|ref|WP_008370084.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495645508|ref|WP_008370087.1|	hypothetical protein [Coprococcus comes] 
gi|495645511|ref|WP_008370090.1|	hypothetical protein [Coprococcus comes] 
gi|495645513|ref|WP_008370092.1|	MULTISPECIES: shikimate kinase [Coprococcus] 
gi|495645515|ref|WP_008370094.1|	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [Coprococcus comes] 
gi|495645517|ref|WP_008370096.1|	MULTISPECIES: S-adenosylmethionine synthetase [Coprococcus] 
gi|495645519|ref|WP_008370098.1|	histidine kinase [Coprococcus comes] 
gi|495645521|ref|WP_008370100.1|	MULTISPECIES: transcriptional regulator [Coprococcus] 
gi|495645523|ref|WP_008370102.1|	hypothetical protein [Coprococcus comes] 
gi|495645525|ref|WP_008370104.1|	hypothetical protein [Coprococcus comes] 
gi|495645528|ref|WP_008370107.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495645530|ref|WP_008370109.1|	biotin--acetyl-CoA-carboxylase ligase [Coprococcus comes] 
gi|495645532|ref|WP_008370111.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495645534|ref|WP_008370113.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495645536|ref|WP_008370115.1|	hypothetical protein [Coprococcus comes] 
gi|495645539|ref|WP_008370118.1|	MULTISPECIES: transcription elongation factor GreA [Coprococcus] 
gi|495645540|ref|WP_008370119.1|	lysyl-tRNA synthetase [Coprococcus comes] 
gi|495645543|ref|WP_008370122.1|	hypothetical protein [Coprococcus comes] 
gi|495645545|ref|WP_008370124.1|	hypothetical protein [Coprococcus comes] 
gi|495645547|ref|WP_008370126.1|	transcriptional regulator [Coprococcus comes] 
gi|491485097|ref|WP_005342838.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|495645554|ref|WP_008370133.1|	hypothetical protein [Coprococcus comes] 
gi|491485090|ref|WP_005342831.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|495645560|ref|WP_008370139.1|	hypothetical protein [Coprococcus comes] 
gi|491804171|ref|WP_005609481.1|	MULTISPECIES: lantibiotic ABC transporter ATP-binding protein [Clostridiales] 
gi|495645564|ref|WP_008370143.1|	bacteriocin ABC transporter permease [Coprococcus comes] 
gi|495645566|ref|WP_008370145.1|	hypothetical protein [Coprococcus comes] 
gi|495645568|ref|WP_008370147.1|	bacteriocin ABC transporter permease [Coprococcus comes] 
gi|495645570|ref|WP_008370149.1|	multidrug ABC transporter [Coprococcus comes] 
gi|495645572|ref|WP_008370151.1|	hypothetical protein [Coprococcus comes] 
gi|495645574|ref|WP_008370153.1|	hypothetical protein [Coprococcus comes] 
gi|495645577|ref|WP_008370156.1|	hypothetical protein [Coprococcus comes] 
gi|495645579|ref|WP_008370158.1|	hypothetical protein [Coprococcus comes] 
gi|495645581|ref|WP_008370160.1|	flavodoxin [Coprococcus comes] 
gi|495645582|ref|WP_008370161.1|	gamma-carboxymuconolactone decarboxylase [Coprococcus comes] 
gi|495645584|ref|WP_008370163.1|	NADP-dependent aryl-alcohol dehydrogenase [Coprococcus comes] 
gi|495645585|ref|WP_008370164.1|	hypothetical protein [Coprococcus comes] 
gi|495645588|ref|WP_008370167.1|	hypothetical protein [Coprococcus comes] 
gi|495645590|ref|WP_008370169.1|	hypothetical protein [Coprococcus comes] 
gi|495645591|ref|WP_008370170.1|	ATPase AAA [Coprococcus comes] 
gi|495645594|ref|WP_008370173.1|	hypothetical protein [Coprococcus comes] 
gi|495645596|ref|WP_008370175.1|	phospholipase [Coprococcus comes] 
gi|489789157|ref|WP_003693048.1|	MULTISPECIES: heme response regulator HssR [Firmicutes] 
gi|495645601|ref|WP_008370180.1|	hypothetical protein partial [Coprococcus comes] 
gi|495645602|ref|WP_008370181.1|	hypothetical protein partial [Coprococcus comes] 
gi|495645603|ref|WP_008370182.1|	histidine kinase [Coprococcus comes] 
gi|495645604|ref|WP_008370183.1|	hypothetical protein [Coprococcus comes] 
gi|495645605|ref|WP_008370184.1|	phosphatidylglycerophosphate synthase [Coprococcus comes] 
gi|495645606|ref|WP_008370185.1|	ATPase [Coprococcus comes] 
gi|495645607|ref|WP_008370186.1|	hypothetical protein [Coprococcus comes] 
gi|495645608|ref|WP_008370187.1|	hypothetical protein [Coprococcus comes] 
gi|495645609|ref|WP_008370188.1|	hypothetical protein [Coprococcus comes] 
gi|491502570|ref|WP_005360251.1|	MULTISPECIES: dihydroxyacetone kinase [Clostridiales] 
gi|491502571|ref|WP_005360252.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495645610|ref|WP_008370189.1|	hypothetical protein [Coprococcus comes] 
gi|495645611|ref|WP_008370190.1|	hypothetical protein [Coprococcus comes] 
gi|491502575|ref|WP_005360256.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495162801|ref|WP_007887600.1|	MULTISPECIES: hypothetical protein [Clostridiales] 
gi|495645612|ref|WP_008370191.1|	cardiolipin synthetase [Coprococcus comes] 
gi|495645613|ref|WP_008370192.1|	hypothetical protein partial [Coprococcus comes] 
gi|495645615|ref|WP_008370194.1|	hypothetical protein partial [Coprococcus comes] 
gi|495645616|ref|WP_008370195.1|	hypothetical protein partial [Coprococcus comes] 
gi|495645623|ref|WP_008370202.1|	cell division protein FtsH [Coprococcus comes] 
gi|495645625|ref|WP_008370204.1|	hypothetical protein [Coprococcus comes] 
gi|495645627|ref|WP_008370206.1|	hypothetical protein [Coprococcus comes] 
gi|495645628|ref|WP_008370207.1|	hypothetical protein [Coprococcus comes] 
gi|495645629|ref|WP_008370208.1|	hypothetical protein [Coprococcus comes] 
gi|495645631|ref|WP_008370210.1|	hypothetical protein [Coprococcus comes] 
gi|495645633|ref|WP_008370212.1|	MULTISPECIES: DNA mismatch repair protein MutS [Coprococcus] 
gi|495645635|ref|WP_008370214.1|	hypothetical protein [Coprococcus comes] 
gi|495645636|ref|WP_008370215.1|	hypothetical protein [Coprococcus comes] 
gi|495645637|ref|WP_008370216.1|	MULTISPECIES: tRNA delta(2)-isopentenylpyrophosphate transferase [Coprococcus] 
gi|495645639|ref|WP_008370218.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495645642|ref|WP_008370221.1|	hypothetical protein [Coprococcus comes] 
gi|495645645|ref|WP_008370224.1|	hypothetical protein [Coprococcus comes] 
gi|495645647|ref|WP_008370226.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495645650|ref|WP_008370229.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495645652|ref|WP_008370231.1|	hypothetical protein [Coprococcus comes] 
gi|495645654|ref|WP_008370233.1|	hypothetical protein [Coprococcus comes] 
gi|495645657|ref|WP_008370236.1|	MULTISPECIES: rod shape-determining protein MreC [Coprococcus] 
gi|495645660|ref|WP_008370239.1|	MULTISPECIES: rod shape-determining protein MreD [Coprococcus] 
gi|495645662|ref|WP_008370241.1|	penicillin-binding protein [Coprococcus comes] 
gi|495645665|ref|WP_008370244.1|	septum formation inhibitor [Coprococcus comes] 
gi|495645667|ref|WP_008370246.1|	MULTISPECIES: septum site-determining protein MinD [Coprococcus] 
gi|495645669|ref|WP_008370248.1|	MULTISPECIES: rod shape-determining protein RodA [Coprococcus] 
gi|495645671|ref|WP_008370250.1|	MULTISPECIES: methylglyoxal synthase [Coprococcus] 
gi|495645673|ref|WP_008370252.1|	hypothetical protein [Coprococcus comes] 
gi|495645674|ref|WP_008370253.1|	D-Ala-D-Ala carboxypeptidase [Coprococcus comes] 
gi|495645676|ref|WP_008370255.1|	hypothetical protein [Coprococcus comes] 
gi|495645678|ref|WP_008370257.1|	radical SAM protein [Coprococcus comes] 
gi|495645680|ref|WP_008370259.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495645682|ref|WP_008370261.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495645684|ref|WP_008370263.1|	MULTISPECIES: cell division protein SepF [Coprococcus] 
gi|495645686|ref|WP_008370265.1|	MULTISPECIES: RNA-binding protein [Coprococcus] 
gi|495645688|ref|WP_008370267.1|	hypothetical protein [Coprococcus comes] 
gi|495645690|ref|WP_008370269.1|	hypothetical protein [Coprococcus comes] 
gi|495645692|ref|WP_008370271.1|	hypothetical protein [Coprococcus comes] 
gi|495645694|ref|WP_008370273.1|	hypothetical protein [Coprococcus comes] 
gi|495645696|ref|WP_008370275.1|	ribosomal large subunit pseudouridine synthase D [Coprococcus comes] 
gi|495645698|ref|WP_008370277.1|	cytidylate kinase [Coprococcus comes] 
gi|495645700|ref|WP_008370279.1|	MULTISPECIES: D-tyrosyl-tRNA(Tyr) deacylase [Coprococcus] 
gi|495645702|ref|WP_008370281.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495645703|ref|WP_008370282.1|	hypothetical protein [Coprococcus comes] 
gi|495645705|ref|WP_008370284.1|	MULTISPECIES: ArsR family transcriptional regulator [Coprococcus] 
gi|495645707|ref|WP_008370286.1|	hypothetical protein [Coprococcus comes] 
gi|495645709|ref|WP_008370288.1|	hypothetical protein [Coprococcus comes] 
gi|495645711|ref|WP_008370290.1|	hypothetical protein [Coprococcus comes] 
gi|495645713|ref|WP_008370292.1|	hypothetical protein [Coprococcus comes] 
gi|495645715|ref|WP_008370294.1|	MULTISPECIES: oxidoreductase [Coprococcus] 
gi|495645717|ref|WP_008370296.1|	integrase [Coprococcus comes] 
gi|495645719|ref|WP_008370298.1|	hypothetical protein [Coprococcus comes] 
gi|495645721|ref|WP_008370300.1|	multidrug transporter MatE [Coprococcus comes] 
gi|495645724|ref|WP_008370303.1|	hypothetical protein [Coprococcus comes] 
gi|495645726|ref|WP_008370305.1|	hypothetical protein [Coprococcus comes] 
gi|495645728|ref|WP_008370307.1|	hypothetical protein [Coprococcus comes] 
gi|495645730|ref|WP_008370309.1|	hypothetical protein [Coprococcus comes] 
gi|495645733|ref|WP_008370312.1|	peptidyl-prolyl cis-trans isomerase [Coprococcus comes] 
gi|495645734|ref|WP_008370313.1|	hypothetical protein [Coprococcus comes] 
gi|495645736|ref|WP_008370315.1|	hypothetical protein [Coprococcus comes] 
gi|495645738|ref|WP_008370317.1|	Appr-1-p processing protein [Coprococcus comes] 
gi|495645740|ref|WP_008370319.1|	hypothetical protein [Coprococcus comes] 
gi|495645742|ref|WP_008370321.1|	hypothetical protein [Coprococcus comes] 
gi|495645745|ref|WP_008370324.1|	hypothetical protein [Coprococcus comes] 
gi|495645747|ref|WP_008370326.1|	hypothetical protein [Coprococcus comes] 
gi|495645748|ref|WP_008370327.1|	hypothetical protein [Coprococcus comes] 
gi|495645750|ref|WP_008370329.1|	hypothetical protein [Coprococcus comes] 
gi|495645752|ref|WP_008370331.1|	hypothetical protein [Coprococcus comes] 
gi|495645754|ref|WP_008370333.1|	hypothetical protein [Coprococcus comes] 
gi|495645755|ref|WP_008370334.1|	hypothetical protein [Coprococcus comes] 
gi|493911648|ref|WP_006857094.1|	MULTISPECIES: integrase [Lachnospiraceae] 
gi|495645764|ref|WP_008370343.1|	hypothetical protein [Coprococcus comes] 
gi|495645766|ref|WP_008370345.1|	hypothetical protein [Coprococcus comes] 
gi|495645769|ref|WP_008370348.1|	hypothetical protein [Coprococcus comes] 
gi|493911649|ref|WP_006857095.1|	MULTISPECIES: histidine kinase [Lachnospiraceae] 
gi|495645772|ref|WP_008370351.1|	hypothetical protein [Coprococcus comes] 
gi|495645775|ref|WP_008370354.1|	MULTISPECIES: hypothetical protein [Firmicutes] 
gi|495645777|ref|WP_008370356.1|	hypothetical protein [Coprococcus comes] 
gi|493911652|ref|WP_006857098.1|	MULTISPECIES: ABC transporter permease [Lachnospiraceae] 
gi|495645779|ref|WP_008370358.1|	hypothetical protein [Coprococcus comes] 
gi|495645781|ref|WP_008370360.1|	hypothetical protein [Coprococcus comes] 
gi|495645782|ref|WP_008370361.1|	hypothetical protein [Coprococcus comes] 
gi|495645784|ref|WP_008370363.1|	hypothetical protein [Coprococcus comes] 
gi|495645785|ref|WP_008370364.1|	hypothetical protein [Coprococcus comes] 
gi|495645787|ref|WP_008370366.1|	peptidase P60 [Coprococcus comes] 
gi|495645788|ref|WP_008370367.1|	membrane protein [Coprococcus comes] 
gi|495645790|ref|WP_008370369.1|	ATP/GTP-binding protein [Coprococcus comes] 
gi|495645791|ref|WP_008370370.1|	ATP synthase [Coprococcus comes] 
gi|489151659|ref|WP_003061368.1|	MULTISPECIES: membrane protein [Firmicutes] 
gi|493911738|ref|WP_006857179.1|	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
gi|493911660|ref|WP_006857105.1|	MULTISPECIES: antirestriction protein [Clostridiales] 
gi|493911661|ref|WP_006857106.1|	MULTISPECIES: antirestriction protein [Lachnospiraceae] 
gi|493911739|ref|WP_006857180.1|	MULTISPECIES: conjugal transfer protein [Lachnospiraceae] 
gi|493911662|ref|WP_006857107.1|	MULTISPECIES: antibiotic resistance protein VanZ [Lachnospiraceae] 
gi|495645821|ref|WP_008370400.1|	hypothetical protein [Coprococcus comes] 
gi|493911663|ref|WP_006857108.1|	MULTISPECIES: conjugal transfer protein [Lachnospiraceae] 
gi|495645824|ref|WP_008370403.1|	hypothetical protein [Coprococcus comes] 
gi|495645826|ref|WP_008370405.1|	transcriptional regulator [Coprococcus comes] 
gi|495645828|ref|WP_008370407.1|	hypothetical protein [Coprococcus comes] 
gi|495645830|ref|WP_008370409.1|	hypothetical protein [Coprococcus comes] 
gi|495645832|ref|WP_008370411.1|	hypothetical protein [Coprococcus comes] 
gi|495645835|ref|WP_008370414.1|	hypothetical protein [Coprococcus comes] 
gi|495645836|ref|WP_008370415.1|	hypothetical protein [Coprococcus comes] 
gi|491481979|ref|WP_005339720.1|	MULTISPECIES: conjugal transfer protein [Firmicutes] 
gi|495645845|ref|WP_008370424.1|	hypothetical protein [Coprococcus comes] 
gi|495645846|ref|WP_008370425.1|	hypothetical protein [Coprococcus comes] 
gi|495645847|ref|WP_008370426.1|	hypothetical protein [Coprococcus comes] 
gi|495645848|ref|WP_008370427.1|	hypothetical protein [Coprococcus comes] 
gi|495645849|ref|WP_008370428.1|	collagen-binding protein [Coprococcus comes] 
gi|495645850|ref|WP_008370429.1|	hypothetical protein [Coprococcus comes] 
gi|495645851|ref|WP_008370430.1|	conjugal transfer protein [Coprococcus comes] 
gi|495645852|ref|WP_008370431.1|	hypothetical protein [Coprococcus comes] 
gi|495645853|ref|WP_008370432.1|	hypothetical protein [Coprococcus comes] 
gi|495645854|ref|WP_008370433.1|	hypothetical protein [Coprococcus comes] 
gi|495645855|ref|WP_008370434.1|	hypothetical protein [Coprococcus comes] 
gi|495645856|ref|WP_008370435.1|	hypothetical protein [Coprococcus comes] 
gi|495645857|ref|WP_008370436.1|	hypothetical protein [Coprococcus comes] 
gi|495645858|ref|WP_008370437.1|	hypothetical protein [Coprococcus comes] 
gi|495645859|ref|WP_008370438.1|	chemotaxis protein CheY [Coprococcus comes] 
gi|495645860|ref|WP_008370439.1|	diguanylate cyclase [Coprococcus comes] 
gi|495645861|ref|WP_008370440.1|	hypothetical protein [Coprococcus comes] 
gi|495645862|ref|WP_008370441.1|	hypothetical protein [Coprococcus comes] 
gi|495645863|ref|WP_008370442.1|	hypothetical protein [Coprococcus comes] 
gi|495645864|ref|WP_008370443.1|	hypothetical protein [Coprococcus comes] 
gi|495645865|ref|WP_008370444.1|	DNA-binding protein [Coprococcus comes] 
gi|495645866|ref|WP_008370445.1|	glycerophosphoryl diester phosphodiesterase [Coprococcus comes] 
gi|495645867|ref|WP_008370446.1|	sugar:sodium symporter [Coprococcus comes] 
gi|495645868|ref|WP_008370447.1|	hypothetical protein [Coprococcus comes] 
gi|495645872|ref|WP_008370451.1|	hypothetical protein [Coprococcus comes] 
gi|495645874|ref|WP_008370453.1|	hypothetical protein [Coprococcus comes] 
gi|495645876|ref|WP_008370455.1|	hypothetical protein [Coprococcus comes] 
gi|495645878|ref|WP_008370457.1|	glucosamine-6-phosphate deaminase [Coprococcus comes] 
gi|495645879|ref|WP_008370458.1|	N-acetylglucosamine-6-phosphate deacetylase [Coprococcus comes] 
gi|495645881|ref|WP_008370460.1|	hypothetical protein [Coprococcus comes] 
gi|495645883|ref|WP_008370462.1|	hypothetical protein [Coprococcus comes] 
gi|495645885|ref|WP_008370464.1|	hypothetical protein [Coprococcus comes] 
gi|495645887|ref|WP_008370466.1|	hypothetical protein [Coprococcus comes] 
gi|495645889|ref|WP_008370468.1|	hypothetical protein [Coprococcus comes] 
gi|495645891|ref|WP_008370470.1|	hypothetical protein [Coprococcus comes] 
gi|495645893|ref|WP_008370472.1|	hypothetical protein [Coprococcus comes] 
gi|495645894|ref|WP_008370473.1|	ribosome-associated protein IOJAP [Coprococcus comes] 
gi|495645895|ref|WP_008370474.1|	phosphodiesterase [Coprococcus comes] 
gi|495645897|ref|WP_008370476.1|	hypothetical protein [Coprococcus comes] 
gi|495645899|ref|WP_008370478.1|	hypothetical protein [Coprococcus comes] 
gi|495645901|ref|WP_008370480.1|	MULTISPECIES: RNA-binding protein [Coprococcus] 
gi|495645902|ref|WP_008370481.1|	GTPase [Coprococcus comes] 
gi|495645903|ref|WP_008370482.1|	50S ribosomal protein L27 [Coprococcus comes] 
gi|495645904|ref|WP_008370483.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495645905|ref|WP_008370484.1|	MULTISPECIES: 50S ribosomal protein L21 [Coprococcus] 
gi|495645906|ref|WP_008370485.1|	hypothetical protein [Coprococcus comes] 
gi|495645907|ref|WP_008370486.1|	membrane protein [Coprococcus comes] 
gi|495645909|ref|WP_008370488.1|	aspartate kinase [Coprococcus comes] 
gi|495645917|ref|WP_008370496.1|	prolyl-tRNA synthetase [Coprococcus comes] 
gi|495645919|ref|WP_008370498.1|	hypothetical protein [Coprococcus comes] 
gi|495645922|ref|WP_008370501.1|	hypothetical protein [Coprococcus comes] 
gi|495645927|ref|WP_008370506.1|	hypothetical protein [Coprococcus comes] 
gi|495645929|ref|WP_008370508.1|	Fe-S oxidoreductase [Coprococcus comes] 
gi|495645931|ref|WP_008370510.1|	hypothetical protein [Coprococcus comes] 
gi|495645933|ref|WP_008370512.1|	hypothetical protein [Coprococcus comes] 
gi|495645935|ref|WP_008370514.1|	hypothetical protein [Coprococcus comes] 
gi|495645937|ref|WP_008370516.1|	hypothetical protein [Coprococcus comes] 
gi|495645939|ref|WP_008370518.1|	hypothetical protein [Coprococcus comes] 
gi|495645940|ref|WP_008370519.1|	MULTISPECIES: D-aminopeptidase [Coprococcus] 
gi|495645942|ref|WP_008370521.1|	hypothetical protein [Coprococcus comes] 
gi|495645943|ref|WP_008370522.1|	hypothetical protein [Coprococcus comes] 
gi|495645944|ref|WP_008370523.1|	hypothetical protein [Coprococcus comes] 
gi|495645945|ref|WP_008370524.1|	hypothetical protein [Coprococcus comes] 
gi|495645946|ref|WP_008370525.1|	MULTISPECIES: 2-hydroxyglutaryl-CoA dehydratase [Coprococcus] 
gi|495645947|ref|WP_008370526.1|	aspartate aminotransferase [Coprococcus comes] 
gi|495645949|ref|WP_008370528.1|	peptide ABC transporter ATP-binding protein [Coprococcus comes] 
gi|495645951|ref|WP_008370530.1|	hypothetical protein [Coprococcus comes] 
gi|495645952|ref|WP_008370531.1|	peptide ABC transporter ATP-binding protein [Coprococcus comes] 
gi|495645953|ref|WP_008370532.1|	peptide ABC transporter permease [Coprococcus comes] 
gi|495645954|ref|WP_008370533.1|	hypothetical protein [Coprococcus comes] 
gi|495645955|ref|WP_008370534.1|	nickel ABC transporter permease [Coprococcus comes] 
gi|495645965|ref|WP_008370544.1|	hypothetical protein [Coprococcus comes] 
gi|495645967|ref|WP_008370546.1|	hypothetical protein [Coprococcus comes] 
gi|495645969|ref|WP_008370548.1|	hypothetical protein [Coprococcus comes] 
gi|495645971|ref|WP_008370550.1|	hypothetical protein [Coprococcus comes] 
gi|495645973|ref|WP_008370552.1|	hypothetical protein [Coprococcus comes] 
gi|495645975|ref|WP_008370554.1|	hypothetical protein [Coprococcus comes] 
gi|495645976|ref|WP_008370555.1|	hypothetical protein [Coprococcus comes] 
gi|495645977|ref|WP_008370556.1|	hypothetical protein [Coprococcus comes] 
gi|495645978|ref|WP_008370557.1|	imidazole glycerol phosphate synthase [Coprococcus comes] 
gi|495645979|ref|WP_008370558.1|	imidazoleglycerol-phosphate dehydratase [Coprococcus comes] 
gi|495645980|ref|WP_008370559.1|	histidinol dehydrogenase [Coprococcus comes] 
gi|495645981|ref|WP_008370560.1|	ATP phosphoribosyltransferase [Coprococcus comes] 
gi|495645984|ref|WP_008370563.1|	hypothetical protein [Coprococcus comes] 
gi|495645985|ref|WP_008370564.1|	hypothetical protein [Coprococcus comes] 
gi|495645986|ref|WP_008370565.1|	MULTISPECIES: endonuclease [Coprococcus] 
gi|495645987|ref|WP_008370566.1|	MULTISPECIES: pseudouridine synthase [Coprococcus] 
gi|495645988|ref|WP_008370567.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495645989|ref|WP_008370568.1|	MULTISPECIES: short-chain dehydrogenase [Coprococcus] 
gi|495645990|ref|WP_008370569.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495645991|ref|WP_008370570.1|	MULTISPECIES: HAD family hydrolase [Coprococcus] 
gi|495645992|ref|WP_008370571.1|	MULTISPECIES: RNA pseudouridine synthase [Coprococcus] 
gi|495645993|ref|WP_008370572.1|	SAM-dependent methyltransferase [Coprococcus comes] 
gi|495645994|ref|WP_008370573.1|	hypothetical protein [Coprococcus comes] 
gi|495645996|ref|WP_008370575.1|	hypothetical protein [Coprococcus comes] 
gi|495645998|ref|WP_008370577.1|	hypothetical protein [Coprococcus comes] 
gi|495646000|ref|WP_008370579.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495646001|ref|WP_008370580.1|	MULTISPECIES: phosphopantetheine adenylyltransferase [Coprococcus] 
gi|495646003|ref|WP_008370582.1|	methyltransferase [Coprococcus comes] 
gi|495646005|ref|WP_008370584.1|	hypothetical protein [Coprococcus comes] 
gi|495646006|ref|WP_008370585.1|	hypothetical protein [Coprococcus comes] 
gi|495646007|ref|WP_008370586.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495646008|ref|WP_008370587.1|	hypothetical protein [Coprococcus comes] 
gi|495646009|ref|WP_008370588.1|	MULTISPECIES: ribonuclease HII [Coprococcus] 
gi|495646010|ref|WP_008370589.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495646011|ref|WP_008370590.1|	MULTISPECIES: GTPase YlqF [Coprococcus] 
gi|495646013|ref|WP_008370592.1|	MULTISPECIES: signal peptidase I [Coprococcus] 
gi|495646015|ref|WP_008370594.1|	MULTISPECIES: 50S ribosomal protein L19 [Coprococcus] 
gi|495646017|ref|WP_008370596.1|	hypothetical protein [Coprococcus comes] 
gi|495646018|ref|WP_008370597.1|	tRNA (guanine-N1)-methyltransferase [Coprococcus comes] 
gi|495646020|ref|WP_008370599.1|	MULTISPECIES: 16S rRNA-processing protein RimM [Coprococcus] 
gi|495646021|ref|WP_008370600.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495646022|ref|WP_008370601.1|	30S ribosomal protein S16 [Coprococcus comes] 
gi|495646023|ref|WP_008370602.1|	MULTISPECIES: signal recognition particle protein Srp54 [Coprococcus] 
gi|495646024|ref|WP_008370603.1|	MULTISPECIES: DNA-binding protein [Coprococcus] 
gi|495646025|ref|WP_008370604.1|	MULTISPECIES: peptidase S8 [Coprococcus] 
gi|495646027|ref|WP_008370606.1|	hypothetical protein [Coprococcus comes] 
gi|495646029|ref|WP_008370608.1|	hypothetical protein [Coprococcus comes] 
gi|495646031|ref|WP_008370610.1|	hypothetical protein [Coprococcus comes] 
gi|495646036|ref|WP_008370615.1|	hypothetical protein [Coprococcus comes] 
gi|495646038|ref|WP_008370617.1|	hypothetical protein [Coprococcus comes] 
gi|495646040|ref|WP_008370619.1|	MULTISPECIES: hypothetical protein [Coprococcus] 
gi|495646042|ref|WP_008370621.1|	hypothetical protein [Coprococcus comes] 
gi|495646044|ref|WP_008370623.1|	hypothetical protein [Coprococcus comes] 
gi|495646046|ref|WP_008370625.1|	heme ABC transporter ATP-binding protein [Coprococcus comes] 
gi|495646054|ref|WP_008370633.1|	hypothetical protein [Coprococcus comes] 
gi|495646056|ref|WP_008370635.1|	hypothetical protein [Coprococcus comes] 
gi|495646058|ref|WP_008370637.1|	hypothetical protein [Coprococcus comes] 
gi|495646060|ref|WP_008370639.1|	hypothetical protein [Coprococcus comes] 
gi|495646062|ref|WP_008370641.1|	hypothetical protein [Coprococcus comes] 
gi|495646063|ref|WP_008370642.1|	hypothetical protein [Coprococcus comes] 
gi|495646065|ref|WP_008370644.1|	hypothetical protein [Coprococcus comes] 
gi|495646066|ref|WP_008370645.1|	hypothetical protein [Coprococcus comes] 
gi|495646067|ref|WP_008370646.1|	hypothetical protein [Coprococcus comes] 
gi|495646068|ref|WP_008370647.1|	hypothetical protein [Coprococcus comes] 
gi|495646069|ref|WP_008370648.1|	hypothetical protein [Coprococcus comes] 
gi|495646070|ref|WP_008370649.1|	hypothetical protein [Coprococcus comes] 
gi|495646071|ref|WP_008370650.1|	hypothetical protein [Coprococcus comes] 
gi|495646072|ref|WP_008370651.1|	hypothetical protein [Coprococcus comes] 
gi|495646073|ref|WP_008370652.1|	hypothetical protein [Coprococcus comes] 
gi|495646074|ref|WP_008370653.1|	hypothetical protein [Coprococcus comes] 
gi|495646075|ref|WP_008370654.1|	hypothetical protein [Coprococcus comes] 
gi|495646076|ref|WP_008370655.1|	hypothetical protein [Coprococcus comes] 
gi|495646078|ref|WP_008370657.1|	hypothetical protein [Coprococcus comes] 
gi|495646079|ref|WP_008370658.1|	hypothetical protein [Coprococcus comes] 
gi|495646089|ref|WP_008370668.1|	hypothetical protein [Coprococcus comes] 
gi|495646092|ref|WP_008370671.1|	hypothetical protein [Coprococcus comes] 
gi|495646094|ref|WP_008370673.1|	hypothetical protein [Coprococcus comes] 
gi|495646095|ref|WP_008370674.1|	hypothetical protein [Coprococcus comes] 
gi|495646097|ref|WP_008370676.1|	hypothetical protein [Coprococcus comes] 
gi|495646098|ref|WP_008370677.1|	hypothetical protein [Coprococcus comes] 
gi|495646099|ref|WP_008370678.1|	hypothetical protein [Coprococcus comes] 
gi|495646100|ref|WP_008370679.1|	hypothetical protein [Coprococcus comes] 
gi|495646108|ref|WP_008370687.1|	hypothetical protein [Coprococcus comes] 
gi|495646110|ref|WP_008370689.1|	hypothetical protein [Coprococcus comes] 
gi|495646111|ref|WP_008370690.1|	hypothetical protein [Coprococcus comes] 
gi|495646113|ref|WP_008370692.1|	hypothetical protein [Coprococcus comes] 
gi|495646115|ref|WP_008370694.1|	hypothetical protein [Coprococcus comes] 
gi|495646117|ref|WP_008370696.1|	hypothetical protein [Coprococcus comes] 
gi|495646119|ref|WP_008370698.1|	hypothetical protein [Coprococcus comes] 
