gi|493276111|ref|WP_006233909.1|	UDP-glucose dehydrogenase [Collinsella aerofaciens] 
gi|493276714|ref|WP_006234510.1|	uracil permease [Collinsella aerofaciens] 
gi|493276715|ref|WP_006234511.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276716|ref|WP_006234512.1|	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [Collinsella aerofaciens] 
gi|493276717|ref|WP_006234513.1|	LysR family transcriptional regulator [Collinsella aerofaciens] 
gi|493276718|ref|WP_006234514.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276719|ref|WP_006234515.1|	hydroxyethylthiazole kinase [Collinsella aerofaciens] 
gi|493276720|ref|WP_006234516.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276721|ref|WP_006234517.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276722|ref|WP_006234518.1|	serine protease [Collinsella aerofaciens] 
gi|493276723|ref|WP_006234519.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276724|ref|WP_006234520.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276725|ref|WP_006234521.1|	NADPH-dependent FMN reductase [Collinsella aerofaciens] 
gi|493276726|ref|WP_006234522.1|	ArsC family transcriptional regulator [Collinsella aerofaciens] 
gi|493276728|ref|WP_006234524.1|	cobalamin biosynthesis protein [Collinsella aerofaciens] 
gi|493276729|ref|WP_006234525.1|	rRNA methyltransferase [Collinsella aerofaciens] 
gi|493276730|ref|WP_006234526.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276731|ref|WP_006234527.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276733|ref|WP_006234529.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276734|ref|WP_006234530.1|	resolvase [Collinsella aerofaciens] 
gi|493276735|ref|WP_006234531.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276737|ref|WP_006234533.1|	excinuclease ABC subunit A [Collinsella aerofaciens] 
gi|493276738|ref|WP_006234534.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276740|ref|WP_006234536.1|	GTP-binding protein [Collinsella aerofaciens] 
gi|493276742|ref|WP_006234538.1|	acetyltransferase [Collinsella aerofaciens] 
gi|493276743|ref|WP_006234539.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276744|ref|WP_006234540.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276745|ref|WP_006234541.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276746|ref|WP_006234542.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276747|ref|WP_006234543.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276749|ref|WP_006234545.1|	multidrug transporter MATE [Collinsella aerofaciens] 
gi|493276750|ref|WP_006234546.1|	LysR family transcriptional regulator [Collinsella aerofaciens] 
gi|493276752|ref|WP_006234548.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276751|ref|WP_006234547.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276753|ref|WP_006234549.1|	uracil-DNA glycosylase [Collinsella aerofaciens] 
gi|493276754|ref|WP_006234550.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276756|ref|WP_006234552.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276755|ref|WP_006234551.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276757|ref|WP_006234553.1|	peptide chain release factor 3 [Collinsella aerofaciens] 
gi|493276758|ref|WP_006234554.1|	GntR family transcriptional regulator [Collinsella aerofaciens] 
gi|493276759|ref|WP_006234555.1|	ABC transporter [Collinsella aerofaciens] 
gi|493276760|ref|WP_006234556.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276762|ref|WP_006234558.1|	multidrug DMT transporter permease [Collinsella aerofaciens] 
gi|493276763|ref|WP_006234559.1|	chloride channel protein [Collinsella aerofaciens] 
gi|493276764|ref|WP_006234560.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276765|ref|WP_006234561.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276766|ref|WP_006234562.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276767|ref|WP_006234563.1|	3'-5'-bisphosphate nucleotidase [Collinsella aerofaciens] 
gi|493276768|ref|WP_006234564.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276769|ref|WP_006234565.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276770|ref|WP_006234566.1|	amino acid ABC transporter substrate-binding protein [Collinsella aerofaciens] 
gi|493276771|ref|WP_006234567.1|	aspartate aminotransferase [Collinsella aerofaciens] 
gi|493276772|ref|WP_006234568.1|	methyltransferase [Collinsella aerofaciens] 
gi|493276774|ref|WP_006234570.1|	transcriptional regulator [Collinsella aerofaciens] 
gi|493276775|ref|WP_006234571.1|	glutaredoxin [Collinsella aerofaciens] 
gi|493276776|ref|WP_006234572.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276777|ref|WP_006234573.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276778|ref|WP_006234574.1|	MFS transporter [Collinsella aerofaciens] 
gi|493276779|ref|WP_006234575.1|	MULTISPECIES: ornithine carbamoyltransferase [Collinsella] 
gi|493276780|ref|WP_006234576.1|	agmatine deiminase [Collinsella aerofaciens] 
gi|493276781|ref|WP_006234577.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276782|ref|WP_006234578.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276784|ref|WP_006234580.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276269|ref|WP_006234067.1|	transposase [Collinsella aerofaciens] 
gi|493276785|ref|WP_006234581.1|	MFS transporter [Collinsella aerofaciens] 
gi|493276786|ref|WP_006234582.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276787|ref|WP_006234583.1|	redoxin [Collinsella aerofaciens] 
gi|493276788|ref|WP_006234584.1|	4Fe-4S ferredoxin [Collinsella aerofaciens] 
gi|493276790|ref|WP_006234586.1|	chemotaxis protein CheY [Collinsella aerofaciens] 
gi|493276791|ref|WP_006234587.1|	histidine kinase [Collinsella aerofaciens] 
gi|493276793|ref|WP_006234589.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276792|ref|WP_006234588.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276794|ref|WP_006234590.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276795|ref|WP_006234591.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276798|ref|WP_006234594.1|	PadR family transcriptional regulator [Collinsella aerofaciens] 
gi|493276800|ref|WP_006234596.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276801|ref|WP_006234597.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276802|ref|WP_006234598.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276803|ref|WP_006234599.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276804|ref|WP_006234600.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276805|ref|WP_006234601.1|	DNA topoisomerase [Collinsella aerofaciens] 
gi|493276807|ref|WP_006234603.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276806|ref|WP_006234602.1|	topoisomerase IV [Collinsella aerofaciens] 
gi|493276808|ref|WP_006234604.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276809|ref|WP_006234605.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276810|ref|WP_006234606.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276813|ref|WP_006234608.1|	transcriptional regulator [Collinsella aerofaciens] 
gi|493276811|ref|WP_006234607.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276814|ref|WP_006234609.1|	cupin [Collinsella aerofaciens] 
gi|493276815|ref|WP_006234610.1|	transposase [Collinsella aerofaciens] 
gi|493276816|ref|WP_006234611.1|	transposase [Collinsella aerofaciens] 
gi|493276817|ref|WP_006234612.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276818|ref|WP_006234613.1|	flavodoxin [Collinsella aerofaciens] 
gi|493276819|ref|WP_006234614.1|	aldo-keto reductase [Collinsella aerofaciens] 
gi|493276820|ref|WP_006234615.1|	4-carboxymuconolactone decarboxylase [Collinsella aerofaciens] 
gi|493276821|ref|WP_006234616.1|	cupin [Collinsella aerofaciens] 
gi|493276822|ref|WP_006234617.1|	5-amino-6-(5-phosphoribosylamino)uracil reductase [Collinsella aerofaciens] 
gi|493276823|ref|WP_006234618.1|	MerR family transcriptional regulator [Collinsella aerofaciens] 
gi|493276824|ref|WP_006234619.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276825|ref|WP_006234620.1|	ABC transporter [Collinsella aerofaciens] 
gi|493276828|ref|WP_006234623.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276826|ref|WP_006234621.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276827|ref|WP_006234622.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276829|ref|WP_006234624.1|	multidrug ABC transporter [Collinsella aerofaciens] 
gi|493276830|ref|WP_006234625.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276831|ref|WP_006234626.1|	ABC transporter [Collinsella aerofaciens] 
gi|493276832|ref|WP_006234627.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276833|ref|WP_006234628.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276834|ref|WP_006234629.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276836|ref|WP_006234631.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276835|ref|WP_006234630.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276837|ref|WP_006234632.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276838|ref|WP_006234633.1|	peptide ABC transporter substrate-binding protein [Collinsella aerofaciens] 
gi|493276839|ref|WP_006234634.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276840|ref|WP_006234635.1|	conjugal transfer protein TraG [Collinsella aerofaciens] 
gi|493276841|ref|WP_006234636.1|	MULTISPECIES: hypothetical protein [Coriobacteriaceae] 
gi|493276843|ref|WP_006234638.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276842|ref|WP_006234637.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276844|ref|WP_006234639.1|	conjugal transfer protein TraC [Collinsella aerofaciens] 
gi|493276845|ref|WP_006234640.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276846|ref|WP_006234641.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276847|ref|WP_006234642.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276848|ref|WP_006234643.1|	DNA gyrase [Collinsella aerofaciens] 
gi|493276849|ref|WP_006234644.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276850|ref|WP_006234645.1|	sortase [Collinsella aerofaciens] 
gi|493276851|ref|WP_006234646.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276852|ref|WP_006234647.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276853|ref|WP_006234648.1|	relaxase [Collinsella aerofaciens] 
gi|493276854|ref|WP_006234649.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276855|ref|WP_006234650.1|	plasmid stablization protein ParB [Collinsella aerofaciens] 
gi|493276856|ref|WP_006234651.1|	cobyrinic acid a,c-diamide synthase [Collinsella aerofaciens] 
gi|493276857|ref|WP_006234652.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276858|ref|WP_006234653.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276859|ref|WP_006234654.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276860|ref|WP_006234655.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276861|ref|WP_006234656.1|	type I restriction-modification protein subunit M [Collinsella aerofaciens] 
gi|493276862|ref|WP_006234657.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276863|ref|WP_006234658.1|	integrase [Collinsella aerofaciens] 
gi|493276864|ref|WP_006234659.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276866|ref|WP_006234661.1|	DEAD/DEAH box helicase [Collinsella aerofaciens] 
gi|493276865|ref|WP_006234660.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276867|ref|WP_006234662.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276868|ref|WP_006234663.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276869|ref|WP_006234664.1|	integrase [Collinsella aerofaciens] 
gi|493276870|ref|WP_006234665.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276871|ref|WP_006234666.1|	XRE family transcriptional regulator [Collinsella aerofaciens] 
gi|493276872|ref|WP_006234667.1|	GMP synthase [Collinsella aerofaciens] 
gi|493276873|ref|WP_006234668.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276874|ref|WP_006234669.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276875|ref|WP_006234670.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276876|ref|WP_006234671.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276877|ref|WP_006234672.1|	GTP-binding protein YchF [Collinsella aerofaciens] 
gi|493276878|ref|WP_006234673.1|	4Fe-4S ferredoxin [Collinsella aerofaciens] 
gi|493276879|ref|WP_006234674.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276880|ref|WP_006234675.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276881|ref|WP_006234676.1|	glycerol dehydrogenase [Collinsella aerofaciens] 
gi|493276882|ref|WP_006234677.1|	NADPH-dependent butanol dehydrogenase [Collinsella aerofaciens] 
gi|493276883|ref|WP_006234678.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276884|ref|WP_006234679.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276885|ref|WP_006234680.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276886|ref|WP_006234681.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276887|ref|WP_006234682.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276888|ref|WP_006234683.1|	glutamine synthetase [Collinsella aerofaciens] 
gi|493276889|ref|WP_006234684.1|	5,10-methylenetetrahydrofolate reductase [Collinsella aerofaciens] 
gi|493276890|ref|WP_006234685.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276891|ref|WP_006234686.1|	homocysteine methyltransferase [Collinsella aerofaciens] 
gi|493276892|ref|WP_006234687.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276893|ref|WP_006234688.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276894|ref|WP_006234689.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276895|ref|WP_006234690.1|	MULTISPECIES: RNA-binding protein [Collinsella] 
gi|493276896|ref|WP_006234691.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276897|ref|WP_006234692.1|	glucosamine-6-phosphate deaminase [Collinsella aerofaciens] 
gi|493276898|ref|WP_006234693.1|	PTS glucose transporter subunit IIA [Collinsella aerofaciens] 
gi|493276899|ref|WP_006234694.1|	phosphoglucosamine mutase [Collinsella aerofaciens] 
gi|493276900|ref|WP_006234695.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276901|ref|WP_006234696.1|	50S ribosomal protein L13 [Collinsella aerofaciens] 
gi|493276902|ref|WP_006234697.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276903|ref|WP_006234698.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276904|ref|WP_006234699.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276905|ref|WP_006234700.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276906|ref|WP_006234701.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276908|ref|WP_006234703.1|	ATPase P [Collinsella aerofaciens] 
gi|493276907|ref|WP_006234702.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276909|ref|WP_006234704.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276910|ref|WP_006234705.1|	ABC transporter ATP-binding protein [Collinsella aerofaciens] 
gi|493276911|ref|WP_006234706.1|	ABC transporter ATP-binding protein [Collinsella aerofaciens] 
gi|493276912|ref|WP_006234707.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276913|ref|WP_006234708.1|	glutamyl-tRNA(Gln) amidotransferase [Collinsella aerofaciens] 
gi|493276914|ref|WP_006234709.1|	glutamyl-tRNA amidotransferase subunit A [Collinsella aerofaciens] 
gi|493276915|ref|WP_006234710.1|	glutamyl-tRNA(Gln) amidotransferase [Collinsella aerofaciens] 
gi|493276916|ref|WP_006234711.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276917|ref|WP_006234712.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276918|ref|WP_006234713.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276919|ref|WP_006234714.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276921|ref|WP_006234715.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276922|ref|WP_006234716.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276923|ref|WP_006234717.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276924|ref|WP_006234718.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276925|ref|WP_006234719.1|	hydrolase [Collinsella aerofaciens] 
gi|493276926|ref|WP_006234720.1|	transposase [Collinsella aerofaciens] 
gi|493276927|ref|WP_006234721.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276928|ref|WP_006234722.1|	molybdenum cofactor biosynthesis protein MoeA [Collinsella aerofaciens] 
gi|493276929|ref|WP_006234723.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276930|ref|WP_006234724.1|	multidrug ABC transporter ATP-binding protein [Collinsella aerofaciens] 
gi|493276931|ref|WP_006234725.1|	ABC transporter [Collinsella aerofaciens] 
gi|493276932|ref|WP_006234726.1|	multidrug transporter MatE [Collinsella aerofaciens] 
gi|493276933|ref|WP_006234727.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276934|ref|WP_006234728.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276935|ref|WP_006234729.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276937|ref|WP_006234731.1|	DNA ligase [Collinsella aerofaciens] 
gi|493276936|ref|WP_006234730.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276938|ref|WP_006234732.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276939|ref|WP_006234733.1|	transcriptional regulator [Collinsella aerofaciens] 
gi|493276940|ref|WP_006234734.1|	glutamine synthetase [Collinsella aerofaciens] 
gi|493276941|ref|WP_006234735.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276942|ref|WP_006234736.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276943|ref|WP_006234737.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276944|ref|WP_006234738.1|	2-dehydro-3-deoxyphosphogluconate aldolase [Collinsella aerofaciens] 
gi|493276945|ref|WP_006234739.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276946|ref|WP_006234740.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276947|ref|WP_006234741.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276948|ref|WP_006234742.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276949|ref|WP_006234743.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276950|ref|WP_006234744.1|	DNA methyltransferase [Collinsella aerofaciens] 
gi|493276951|ref|WP_006234745.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276952|ref|WP_006234746.1|	antiporter [Collinsella aerofaciens] 
gi|493276953|ref|WP_006234747.1|	ArsC family transcriptional regulator [Collinsella aerofaciens] 
gi|493276954|ref|WP_006234748.1|	dihydroxy-acid dehydratase [Collinsella aerofaciens] 
gi|493276955|ref|WP_006234749.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276956|ref|WP_006234750.1|	GntR family transcriptional regulator [Collinsella aerofaciens] 
gi|493276957|ref|WP_006234751.1|	gluconate 5-dehydrogenase [Collinsella aerofaciens] 
gi|493276958|ref|WP_006234752.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276959|ref|WP_006234753.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276960|ref|WP_006234754.1|	NADH oxidase [Collinsella aerofaciens] 
gi|493276962|ref|WP_006234755.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276963|ref|WP_006234756.1|	pyridine nucleotide-disulfide oxidoreductase [Collinsella aerofaciens] 
gi|493276964|ref|WP_006234757.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276965|ref|WP_006234758.1|	glycosyl hydrolase family 88 [Collinsella aerofaciens] 
gi|493276966|ref|WP_006234759.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276968|ref|WP_006234761.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276967|ref|WP_006234760.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276969|ref|WP_006234762.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276970|ref|WP_006234763.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276971|ref|WP_006234764.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276972|ref|WP_006234765.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276973|ref|WP_006234766.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276974|ref|WP_006234767.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276975|ref|WP_006234768.1|	altronate hydrolase [Collinsella aerofaciens] 
gi|493276976|ref|WP_006234769.1|	mannitol dehydrogenase [Collinsella aerofaciens] 
gi|493276977|ref|WP_006234770.1|	glucuronate isomerase [Collinsella aerofaciens] 
gi|493276978|ref|WP_006234771.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276979|ref|WP_006234772.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276980|ref|WP_006234773.1|	iron transporter FeoB [Collinsella aerofaciens] 
gi|493276981|ref|WP_006234774.1|	MULTISPECIES: hypothetical protein [Collinsella] 
gi|493276982|ref|WP_006234775.1|	iron transporter FeoA [Collinsella aerofaciens] 
gi|493276985|ref|WP_006234778.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276986|ref|WP_006234779.1|	aspartyl-tRNA synthase [Collinsella aerofaciens] 
gi|493276987|ref|WP_006234780.1|	phosphoserine phosphatase [Collinsella aerofaciens] 
gi|493276988|ref|WP_006234781.1|	1-(5-phosphoribosyl)-5-amino-4-imidazole-carboxylate carboxylase [Collinsella aerofaciens] 
gi|493276989|ref|WP_006234782.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276990|ref|WP_006234783.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276991|ref|WP_006234784.1|	glycerol transporter [Collinsella aerofaciens] 
gi|493276992|ref|WP_006234785.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276993|ref|WP_006234786.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276994|ref|WP_006234787.1|	phosphoenolpyruvate carboxylase [Collinsella aerofaciens] 
gi|493276995|ref|WP_006234788.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276996|ref|WP_006234789.1|	histidyl-tRNA synthetase [Collinsella aerofaciens] 
gi|493276997|ref|WP_006234790.1|	transporter [Collinsella aerofaciens] 
gi|493276998|ref|WP_006234791.1|	aminoacylase [Collinsella aerofaciens] 
gi|493276999|ref|WP_006234792.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277000|ref|WP_006234793.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277001|ref|WP_006234794.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277002|ref|WP_006234795.1|	heat shock protein 90 [Collinsella aerofaciens] 
gi|493277003|ref|WP_006234796.1|	transposase IS116/IS110/IS902 family [Collinsella aerofaciens] 
gi|493277004|ref|WP_006234797.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277005|ref|WP_006234798.1|	phosphoesterase [Collinsella aerofaciens] 
gi|493277006|ref|WP_006234799.1|	capsular polysaccharide biosynthesis protein [Collinsella aerofaciens] 
gi|493277007|ref|WP_006234800.1|	lipopolysaccharide biosynthesis protein [Collinsella aerofaciens] 
gi|493277008|ref|WP_006234801.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277009|ref|WP_006234802.1|	ArsR family transcriptional regulator [Collinsella aerofaciens] 
gi|493277010|ref|WP_006234803.1|	phosphate ABC transporter ATP-binding protein [Collinsella aerofaciens] 
gi|493277011|ref|WP_006234804.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277012|ref|WP_006234805.1|	PhoB family transcriptional regulator [Collinsella aerofaciens] 
gi|493277013|ref|WP_006234806.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277015|ref|WP_006234808.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277014|ref|WP_006234807.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277016|ref|WP_006234809.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277017|ref|WP_006234810.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277018|ref|WP_006234811.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277019|ref|WP_006234812.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277020|ref|WP_006234813.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277021|ref|WP_006234814.1|	PEP phosphonomutase [Collinsella aerofaciens] 
gi|493277022|ref|WP_006234815.1|	PTS lactose transporter subunit IIBC [Collinsella aerofaciens] 
gi|493277023|ref|WP_006234816.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493276410|ref|WP_006234207.1|	transposase IS116/IS110/IS902 family [Collinsella aerofaciens] 
gi|493277024|ref|WP_006234817.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277025|ref|WP_006234818.1|	6-phospho-beta-galactosidase [Collinsella aerofaciens] 
gi|493277026|ref|WP_006234819.1|	PTS lactose transporter subunit IIBC [Collinsella aerofaciens] 
gi|493277027|ref|WP_006234820.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277028|ref|WP_006234821.1|	PTS lactose transporter subunit IIBC [Collinsella aerofaciens] 
gi|493277029|ref|WP_006234822.1|	6-phospho-beta-galactosidase [Collinsella aerofaciens] 
gi|493277030|ref|WP_006234823.1|	LacI family transcriptional regulator [Collinsella aerofaciens] 
gi|493277031|ref|WP_006234824.1|	6-phospho-beta-galactosidase [Collinsella aerofaciens] 
gi|493277032|ref|WP_006234825.1|	PTS lactose transporter subunit IIBC [Collinsella aerofaciens] 
gi|493277033|ref|WP_006234826.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277034|ref|WP_006234827.1|	MULTISPECIES: PTS lactose transporter subunit IIA [Collinsella] 
gi|493277035|ref|WP_006234828.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277036|ref|WP_006234829.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277037|ref|WP_006234830.1|	MULTISPECIES: galactose-6-phosphate isomerase [Collinsella] 
gi|493277038|ref|WP_006234831.1|	MULTISPECIES: galactose-6-phosphate isomerase [Collinsella] 
gi|493277039|ref|WP_006234832.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277040|ref|WP_006234833.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277041|ref|WP_006234834.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277042|ref|WP_006234835.1|	galactose-1-phosphate uridylyltransferase [Collinsella aerofaciens] 
gi|493277044|ref|WP_006234837.1|	galactokinase [Collinsella aerofaciens] 
gi|493277043|ref|WP_006234836.1|	hypothetical protein [Collinsella aerofaciens] 
gi|493277045|ref|WP_006234838.1|	LacI family transcriptional regulator [Collinsella aerofaciens] 
