gi|495021688|ref|WP_007747463.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024419|ref|WP_007750191.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024421|ref|WP_007750193.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024422|ref|WP_007750194.1|	DNA repair protein RadA [Bacteroides finegoldii] 
gi|495024426|ref|WP_007750198.1|	putative partitioning protein [Bacteroides finegoldii] 
gi|495024434|ref|WP_007750206.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024437|ref|WP_007750209.1|	hypothetical protein [Bacteroides finegoldii] 
gi|490441033|ref|WP_004312009.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|495024440|ref|WP_007750212.1|	transposase [Bacteroides finegoldii] 
gi|495024443|ref|WP_007750215.1|	transposase [Bacteroides finegoldii] 
gi|495024446|ref|WP_007750218.1|	ATPase AAA [Bacteroides finegoldii] 
gi|495024449|ref|WP_007750221.1|	IS66 family transposase [Bacteroides finegoldii] 
gi|495024451|ref|WP_007750223.1|	IS66 family transposase [Bacteroides finegoldii] 
gi|495024453|ref|WP_007750225.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024455|ref|WP_007750227.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024456|ref|WP_007750228.1|	transposase partial [Bacteroides finegoldii] 
gi|495024457|ref|WP_007750229.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024458|ref|WP_007750230.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024461|ref|WP_007750233.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024464|ref|WP_007750236.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024466|ref|WP_007750238.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024470|ref|WP_007750242.1|	putative NADH dehydrogenase subunit 3 [Bacteroides finegoldii] 
gi|495024473|ref|WP_007750245.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024476|ref|WP_007750248.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024479|ref|WP_007750251.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024482|ref|WP_007750254.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024488|ref|WP_007750260.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|495024491|ref|WP_007750263.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024493|ref|WP_007750265.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024495|ref|WP_007750267.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024497|ref|WP_007750269.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024500|ref|WP_007750272.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024502|ref|WP_007750274.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024504|ref|WP_007750276.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024507|ref|WP_007750279.1|	ATPase AAA [Bacteroides finegoldii] 
gi|495024509|ref|WP_007750281.1|	DNA-binding protein [Bacteroides finegoldii] 
gi|495024510|ref|WP_007750282.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024511|ref|WP_007750283.1|	mobilization protein [Bacteroides finegoldii] 
gi|495024513|ref|WP_007750285.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024516|ref|WP_007750288.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024519|ref|WP_007750291.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024523|ref|WP_007750295.1|	conjugal transfer protein TraN [Bacteroides finegoldii] 
gi|495024526|ref|WP_007750298.1|	tRNA (adenine-N6)-methyltransferase [Bacteroides finegoldii] 
gi|495024528|ref|WP_007750300.1|	DNA (cytosine-5-)-methyltransferase [Bacteroides finegoldii] 
gi|495024530|ref|WP_007750302.1|	conjugal transfer protein TraM [Bacteroides finegoldii] 
gi|495024532|ref|WP_007750304.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024534|ref|WP_007750306.1|	conjugal transfer protein TraK [Bacteroides finegoldii] 
gi|495024536|ref|WP_007750308.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024547|ref|WP_007750319.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024552|ref|WP_007750324.1|	recombinase [Bacteroides finegoldii] 
gi|495024555|ref|WP_007750327.1|	tyrosine recombinase [Bacteroides finegoldii] 
gi|495024557|ref|WP_007750329.1|	DNA-binding protein [Bacteroides finegoldii] 
gi|495024561|ref|WP_007750333.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024563|ref|WP_007750335.1|	energry transducer TonB [Bacteroides finegoldii] 
gi|495024565|ref|WP_007750337.1|	N-acetylmuramoyl-L-alanine amidase [Bacteroides finegoldii] 
gi|495024567|ref|WP_007750339.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024572|ref|WP_007750344.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024573|ref|WP_007750345.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024574|ref|WP_007750346.1|	mobilization protein [Bacteroides finegoldii] 
gi|495024575|ref|WP_007750347.1|	mobilization protein [Bacteroides finegoldii] 
gi|495024576|ref|WP_007750348.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024578|ref|WP_007750350.1|	DNA-binding protein [Bacteroides finegoldii] 
gi|495024584|ref|WP_007750356.1|	DNA-binding protein [Bacteroides finegoldii] 
gi|495024586|ref|WP_007750358.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024588|ref|WP_007750360.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024590|ref|WP_007750362.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024593|ref|WP_007750365.1|	DNA methyltransferase [Bacteroides finegoldii] 
gi|495024595|ref|WP_007750367.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024599|ref|WP_007750371.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024600|ref|WP_007750372.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024603|ref|WP_007750375.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024605|ref|WP_007750377.1|	plasmid transfer protein [Bacteroides finegoldii] 
gi|495024606|ref|WP_007750378.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024608|ref|WP_007750380.1|	MULTISPECIES: rRNA methyltransferase [Bacteroides] 
gi|495024609|ref|WP_007750381.1|	alcohol dehydrogenase zinc-containing [Bacteroides finegoldii] 
gi|495024610|ref|WP_007750382.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024611|ref|WP_007750383.1|	DNA helicase [Bacteroides finegoldii] 
gi|495024618|ref|WP_007750390.1|	restriction endonuclease subunit S [Bacteroides finegoldii] 
gi|490445618|ref|WP_004316539.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024623|ref|WP_007750395.1|	type I restriction endonuclease [Bacteroides finegoldii] 
gi|495024625|ref|WP_007750397.1|	ABC transporter ATP-binding protein-related protein [Bacteroides finegoldii] 
gi|495024626|ref|WP_007750398.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024627|ref|WP_007750399.1|	DNA helicase partial [Bacteroides finegoldii] 
gi|495024630|ref|WP_007750402.1|	DNA helicase partial [Bacteroides finegoldii] 
gi|495024633|ref|WP_007750405.1|	integrase [Bacteroides finegoldii] 
gi|495024636|ref|WP_007750408.1|	hypothetical protein partial [Bacteroides finegoldii] 
gi|495024638|ref|WP_007750410.1|	type I restriction-modification system S subunit partial [Bacteroides finegoldii] 
gi|495024639|ref|WP_007750411.1|	type I restriction-modification system S subunit partial [Bacteroides finegoldii] 
gi|495024640|ref|WP_007750412.1|	HsdS type I site-specific deoxyribonuclease partial [Bacteroides finegoldii] 
gi|495024642|ref|WP_007750414.1|	type I restriction-modification system S subunit partial [Bacteroides finegoldii] 
gi|495024646|ref|WP_007750418.1|	type I restriction endonuclease subunit M [Bacteroides finegoldii] 
gi|495024649|ref|WP_007750421.1|	DEAD/DEAH box helicase [Bacteroides finegoldii] 
gi|490429866|ref|WP_004302000.1|	MULTISPECIES: XRE family transcriptional regulator [Bacteroides] 
gi|495024652|ref|WP_007750424.1|	transcriptional regulator [Bacteroides finegoldii] 
gi|495024654|ref|WP_007750426.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024657|ref|WP_007750429.1|	helicase [Bacteroides finegoldii] 
gi|495024660|ref|WP_007750432.1|	putative SWIM zinc finger [Bacteroides finegoldii] 
gi|495024663|ref|WP_007750435.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024665|ref|WP_007750437.1|	DNA repair ATPase [Bacteroides finegoldii] 
gi|495024672|ref|WP_007750444.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490432985|ref|WP_004304827.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024678|ref|WP_007750450.1|	transposase [Bacteroides finegoldii] 
gi|495024680|ref|WP_007750452.1|	macrolide-efflux protein [Bacteroides finegoldii] 
gi|495024682|ref|WP_007750454.1|	membrane protein [Bacteroides finegoldii] 
gi|495024686|ref|WP_007750458.1|	ABC transporter [Bacteroides finegoldii] 
gi|495024688|ref|WP_007750460.1|	MULTISPECIES: DNA polymerase [Bacteroides] 
gi|495024689|ref|WP_007750461.1|	MULTISPECIES: acetyltransferase [Bacteroides] 
gi|495024690|ref|WP_007750462.1|	SAM-dependent methlyltransferase [Bacteroides finegoldii] 
gi|494938598|ref|WP_007664628.1|	MULTISPECIES: SAM-dependent methyltransferase [Bacteroides] 
gi|494938597|ref|WP_007664627.1|	MULTISPECIES: phosphohydrolase [Bacteroides] 
gi|495024693|ref|WP_007750465.1|	hypothetical protein [Bacteroides finegoldii] 
gi|494938595|ref|WP_007664625.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494938594|ref|WP_007664624.1|	MULTISPECIES: hypothetical protein [Bacteroidales] 
gi|494938593|ref|WP_007664623.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|494938587|ref|WP_007664617.1|	MULTISPECIES: transposase [Bacteroidales] 
gi|495024696|ref|WP_007750468.1|	beta-lactamase [Bacteroides finegoldii] 
gi|495024698|ref|WP_007750470.1|	beta-lactamase [Bacteroides finegoldii] 
gi|495024699|ref|WP_007750471.1|	acetyltransferase [Bacteroides finegoldii] 
gi|495024702|ref|WP_007750474.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024703|ref|WP_007750475.1|	peptidase [Bacteroides finegoldii] 
gi|495024705|ref|WP_007750477.1|	choloylglycine hydrolase [Bacteroides finegoldii] 
gi|490437230|ref|WP_004308264.1|	MULTISPECIES: acyl dehydratase [Bacteroides] 
gi|495024710|ref|WP_007750482.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024713|ref|WP_007750485.1|	pseudouridine synthase [Bacteroides finegoldii] 
gi|495024726|ref|WP_007750498.1|	multidrug transporter MatE [Bacteroides finegoldii] 
gi|495024733|ref|WP_007750505.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024734|ref|WP_007750506.1|	potassium transporter [Bacteroides finegoldii] 
gi|495024735|ref|WP_007750507.1|	Trk system K+ uptake protein TrkH [Bacteroides finegoldii] 
gi|495024736|ref|WP_007750508.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024738|ref|WP_007750510.1|	putative cytoplasmic protein [Bacteroides finegoldii] 
gi|490429843|ref|WP_004301977.1|	MULTISPECIES: oxidoreductase [Bacteroides] 
gi|490449784|ref|WP_004320675.1|	MULTISPECIES: transcriptional regulator [Bacteroides] 
gi|490429841|ref|WP_004301975.1|	MULTISPECIES: virulence factor [Bacteroides] 
gi|490429840|ref|WP_004301974.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490449785|ref|WP_004320676.1|	MULTISPECIES: acetyltransferase [Bacteroides] 
gi|495024743|ref|WP_007750515.1|	sugar nucleotide epimerase [Bacteroides finegoldii] 
gi|495024744|ref|WP_007750516.1|	putative sugar nucleotide epimerase [Bacteroides finegoldii] 
gi|495024745|ref|WP_007750517.1|	murein transglycosylase [Bacteroides finegoldii] 
gi|490432969|ref|WP_004304811.1|	MULTISPECIES: ion transporter [Bacteroides] 
gi|495024746|ref|WP_007750518.1|	membrane protein [Bacteroides finegoldii] 
gi|495024758|ref|WP_007750530.1|	methyltransferase [Bacteroides finegoldii] 
gi|495024761|ref|WP_007750533.1|	DNA metabolism protein [Bacteroides finegoldii] 
gi|490429832|ref|WP_004301966.1|	MULTISPECIES: biotin synthase [Bacteroides] 
gi|495024762|ref|WP_007750534.1|	MULTISPECIES: histone H1 [Bacteroides] 
gi|495024763|ref|WP_007750535.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024764|ref|WP_007750536.1|	ATP-dependent DNA helicase [Bacteroides finegoldii] 
gi|495024765|ref|WP_007750537.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024766|ref|WP_007750538.1|	KamA family protein [Bacteroides finegoldii] 
gi|495024767|ref|WP_007750539.1|	xanthine permease [Bacteroides finegoldii] 
gi|495024768|ref|WP_007750540.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024770|ref|WP_007750542.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024774|ref|WP_007750546.1|	membrane protein [Bacteroides finegoldii] 
gi|495024777|ref|WP_007750549.1|	membrane protein [Bacteroides finegoldii] 
gi|495024778|ref|WP_007750550.1|	DNA glycosylase [Bacteroides finegoldii] 
gi|495024780|ref|WP_007750552.1|	ArsC family transcriptional regulator [Bacteroides finegoldii] 
gi|495024783|ref|WP_007750555.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024785|ref|WP_007750557.1|	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [Bacteroides finegoldii] 
gi|495024791|ref|WP_007750563.1|	phosphatidate cytidylyltransferase [Bacteroides finegoldii] 
gi|495024793|ref|WP_007750565.1|	acyltransferase [Bacteroides finegoldii] 
gi|495024795|ref|WP_007750567.1|	RNA polymerase sigma70 factor [Bacteroides finegoldii] 
gi|495024800|ref|WP_007750572.1|	collagen-binding protein [Bacteroides finegoldii] 
gi|495024802|ref|WP_007750574.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|495024805|ref|WP_007750577.1|	MULTISPECIES: pyridoxamine kinase [Bacteroides] 
gi|495024808|ref|WP_007750580.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024810|ref|WP_007750582.1|	MULTISPECIES: 4Fe-4S ferredoxin [Bacteroides] 
gi|495024812|ref|WP_007750584.1|	MULTISPECIES: Fe-S oxidoreductase [Bacteroides] 
gi|495024815|ref|WP_007750587.1|	MULTISPECIES: membrane protein [Bacteroides] 
gi|495024822|ref|WP_007750594.1|	MULTISPECIES: MTA/SAH nucleosidase [Bacteroides] 
gi|495024823|ref|WP_007750595.1|	MULTISPECIES: DNA-binding protein [Bacteroides] 
gi|495024825|ref|WP_007750597.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024831|ref|WP_007750603.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024832|ref|WP_007750604.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024834|ref|WP_007750606.1|	MULTISPECIES: ribonuclease [Bacteroides] 
gi|495024836|ref|WP_007750608.1|	MULTISPECIES: copper homeostasis protein CutC [Bacteroides] 
gi|495024838|ref|WP_007750610.1|	transglutaminase-related protein [Bacteroides finegoldii] 
gi|490429780|ref|WP_004301914.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024849|ref|WP_007750621.1|	hypothetical protein partial [Bacteroides finegoldii] 
gi|495024884|ref|WP_007750656.1|	phosphoglycolate phosphatase [Bacteroides finegoldii] 
gi|495024886|ref|WP_007750658.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024889|ref|WP_007750661.1|	glycosyl hydrolase [Bacteroides finegoldii] 
gi|495024891|ref|WP_007750663.1|	sugar binding domain protein glycosyl hydrolase family 2 [Bacteroides finegoldii] 
gi|495024894|ref|WP_007750666.1|	chemotaxis protein CheY [Bacteroides finegoldii] 
gi|495024896|ref|WP_007750668.1|	two-component system sensor histidine kinase/response regulator [Bacteroides finegoldii] 
gi|495024899|ref|WP_007750671.1|	hypothetical protein [Bacteroides finegoldii] 
gi|492741740|ref|WP_005943904.1|	MULTISPECIES: DNA methyltransferase [Bacteroides] 
gi|490455212|ref|WP_004326020.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490455213|ref|WP_004326021.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492741743|ref|WP_005943907.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024902|ref|WP_007750674.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024903|ref|WP_007750675.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024906|ref|WP_007750678.1|	hypothetical protein [Bacteroides finegoldii] 
gi|492741756|ref|WP_005943920.1|	MULTISPECIES: alkylhydroperoxidase [Bacteroides] 
gi|492741759|ref|WP_005943923.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490455991|ref|WP_004326780.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492741762|ref|WP_005943926.1|	MULTISPECIES: tail tape measure protein [Bacteroides] 
gi|495024911|ref|WP_007750682.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490456654|ref|WP_004327425.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024914|ref|WP_007750685.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024915|ref|WP_007750686.1|	MULTISPECIES: 30S ribosomal protein S13 [Bacteroides] 
gi|492444845|ref|WP_005846354.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024923|ref|WP_007750694.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024926|ref|WP_007750697.1|	lysozyme [Bacteroides finegoldii] 
gi|495024928|ref|WP_007750699.1|	lysozyme [Bacteroides finegoldii] 
gi|492741770|ref|WP_005943934.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024932|ref|WP_007750703.1|	ATP-dependent Clp protease proteolytic subunit [Bacteroides finegoldii] 
gi|495024936|ref|WP_007750707.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024944|ref|WP_007750715.1|	hypothetical protein [Bacteroides finegoldii] 
gi|492741774|ref|WP_005943938.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492741776|ref|WP_005943940.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|492741778|ref|WP_005943942.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024948|ref|WP_007750719.1|	hypothetical protein [Bacteroides finegoldii] 
gi|492444826|ref|WP_005846335.1|	MULTISPECIES: integrin [Bacteroides] 
gi|495024950|ref|WP_007750721.1|	hypothetical protein [Bacteroides finegoldii] 
gi|492741790|ref|WP_005943954.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024951|ref|WP_007750722.1|	MULTISPECIES: transposase [Bacteroides] 
gi|495024952|ref|WP_007750723.1|	molecular chaperone DnaJ [Bacteroides finegoldii] 
gi|495024953|ref|WP_007750724.1|	translation initiation factor 2 [Bacteroides finegoldii] 
gi|495024954|ref|WP_007750725.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024955|ref|WP_007750726.1|	hypothetical protein [Bacteroides finegoldii] 
gi|490454838|ref|WP_004325654.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024959|ref|WP_007750730.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024960|ref|WP_007750731.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024962|ref|WP_007750733.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024966|ref|WP_007750737.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024968|ref|WP_007750739.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024970|ref|WP_007750741.1|	hypothetical protein [Bacteroides finegoldii] 
gi|490454826|ref|WP_004325643.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024972|ref|WP_007750743.1|	hypothetical protein [Bacteroides finegoldii] 
gi|490456522|ref|WP_004327298.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490456521|ref|WP_004327297.1|	MULTISPECIES: ArsR family transcriptional regulator [Bacteroides] 
gi|495024978|ref|WP_007750749.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024980|ref|WP_007750751.1|	repressor protein [Bacteroides finegoldii] 
gi|495024982|ref|WP_007750753.1|	hypothetical protein [Bacteroides finegoldii] 
gi|490456518|ref|WP_004327294.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495024984|ref|WP_007750755.1|	putative outer membrane protein [Bacteroides finegoldii] 
gi|490447753|ref|WP_004318652.1|	MULTISPECIES: TonB-linked outer membrane protein [Bacteroides] 
gi|495024989|ref|WP_007750760.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495024992|ref|WP_007750763.1|	sensor histidine kinase [Bacteroides finegoldii] 
gi|495024994|ref|WP_007750765.1|	hypothetical protein [Bacteroides finegoldii] 
gi|490447749|ref|WP_004318648.1|	MULTISPECIES: transposase [Bacteroides] 
gi|495024999|ref|WP_007750770.1|	transcriptional regulator [Bacteroides finegoldii] 
gi|495025003|ref|WP_007750774.1|	transposase [Bacteroides finegoldii] 
gi|490441689|ref|WP_004312660.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495025004|ref|WP_007750775.1|	hypothetical protein [Bacteroides finegoldii] 
gi|490447747|ref|WP_004318646.1|	MULTISPECIES: ferritin [Bacteroides] 
gi|495025005|ref|WP_007750776.1|	antibiotic resistance protein MarC [Bacteroides finegoldii] 
gi|490437080|ref|WP_004308118.1|	MULTISPECIES: ferritin [Bacteroides] 
gi|490437079|ref|WP_004308117.1|	MULTISPECIES: fructose-bisphosphate aldolase [Bacteroides] 
gi|490437078|ref|WP_004308116.1|	MULTISPECIES: phosphoglyceromutase [Bacteroides] 
gi|495025012|ref|WP_007750783.1|	MULTISPECIES: heat-shock protein [Bacteroides] 
gi|490437076|ref|WP_004308114.1|	MULTISPECIES: RNA polymerase sigma 70 [Bacteroides] 
gi|490437075|ref|WP_004308113.1|	MULTISPECIES: 6-phosphofructokinase [Bacteroides] 
gi|495025013|ref|WP_007750784.1|	sodium:proton antiporter [Bacteroides finegoldii] 
gi|490442470|ref|WP_004313433.1|	MULTISPECIES: alpha-glucan phosphorylase [Bacteroides] 
gi|490437071|ref|WP_004308109.1|	MULTISPECIES: arginase [Bacteroides] 
gi|490437070|ref|WP_004308108.1|	MULTISPECIES: methylglyoxal synthase [Bacteroides] 
gi|495025014|ref|WP_007750785.1|	histidine kinase [Bacteroides finegoldii] 
gi|490437068|ref|WP_004308106.1|	MULTISPECIES: rteB response regulator [Bacteroides] 
gi|490437067|ref|WP_004308105.1|	MULTISPECIES: RteC protein [Bacteroides] 
gi|490444785|ref|WP_004315713.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490437064|ref|WP_004308102.1|	MULTISPECIES: mobilization protein [Bacteroides] 
gi|490437063|ref|WP_004308101.1|	MULTISPECIES: mobilization protein [Bacteroides] 
gi|490447741|ref|WP_004318640.1|	MULTISPECIES: conjugal transfer protein TraG [Bacteroides] 
gi|490437061|ref|WP_004308099.1|	MULTISPECIES: conjugal transfer protein TraG [Bacteroides] 
gi|490437060|ref|WP_004308098.1|	MULTISPECIES: DNA methyltransferase [Bacteroides] 
gi|490444781|ref|WP_004315709.1|	MULTISPECIES: DNA adenine methylase [Bacteroides] 
gi|490447734|ref|WP_004318633.1|	MULTISPECIES: DNA primase [Bacteroides] 
gi|490440915|ref|WP_004311895.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495025020|ref|WP_007750791.1|	peptidase M23 [Bacteroides finegoldii] 
gi|495025021|ref|WP_007750792.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490447731|ref|WP_004318630.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490440912|ref|WP_004311892.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490440911|ref|WP_004311891.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495025025|ref|WP_007750796.1|	hypothetical protein [Bacteroides finegoldii] 
gi|490440909|ref|WP_004311889.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490440908|ref|WP_004311888.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490440907|ref|WP_004311887.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490444775|ref|WP_004315703.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490447726|ref|WP_004318625.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490444772|ref|WP_004315700.1|	MULTISPECIES: DNA topoisomerase I [Bacteroides] 
gi|490447722|ref|WP_004318621.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490447720|ref|WP_004318619.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|495025031|ref|WP_007750802.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490440899|ref|WP_004311881.1|	MULTISPECIES: hypothetical protein [Bacteroides] 
gi|490440898|ref|WP_004311880.1|	MULTISPECIES: transcriptional regulator [Bacteroides] 
gi|490440895|ref|WP_004311879.1|	MULTISPECIES: DNA-binding protein [Bacteroides] 
gi|490440894|ref|WP_004311878.1|	MULTISPECIES: tyrosine recombinase [Bacteroides] 
gi|495025033|ref|WP_007750804.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025034|ref|WP_007750805.1|	collagen-binding protein [Bacteroides finegoldii] 
gi|495025048|ref|WP_007750819.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025049|ref|WP_007750820.1|	polymerase [Bacteroides finegoldii] 
gi|495025054|ref|WP_007750825.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025061|ref|WP_007750832.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025064|ref|WP_007750835.1|	DDE endonuclease [Bacteroides finegoldii] 
gi|495025069|ref|WP_007750840.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025072|ref|WP_007750843.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025075|ref|WP_007750846.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025076|ref|WP_007750847.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025078|ref|WP_007750849.1|	OmpA family protein [Bacteroides finegoldii] 
gi|495025081|ref|WP_007750852.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025089|ref|WP_007750860.1|	aminomethyltransferase [Bacteroides finegoldii] 
gi|495025092|ref|WP_007750863.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025094|ref|WP_007750865.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025095|ref|WP_007750866.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025096|ref|WP_007750867.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025097|ref|WP_007750868.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025098|ref|WP_007750869.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025106|ref|WP_007750877.1|	mobilization protein [Bacteroides finegoldii] 
gi|495025114|ref|WP_007750885.1|	mobilization protein [Bacteroides finegoldii] 
gi|495025116|ref|WP_007750887.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025120|ref|WP_007750891.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025122|ref|WP_007750893.1|	hypothetical protein [Bacteroides finegoldii] 
gi|495025129|ref|WP_007750900.1|	putative Ser/Thr protein phosphatase [Bacteroides finegoldii] 
gi|495025131|ref|WP_007750902.1|	hypothetical protein [Bacteroides finegoldii] 
